Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL
Grimm's Fairy Tales,-1,,,https://play.google.com/store/books/series?id=IGbcFwAAABD9cM,,,,
Hansel and Gretel,9780517433522,https://dj6cnfthgyqas.cloudfront.net/0517433524-original.jpg,$10.99,https://play.google.com/store/books/details/Rachel_Isadora_Hansel_and_Gretel?id=Op13DAAAQBAJ,,,,
The Coral Island: A Tale of the Pacific Ocean,9780192826442,https://dj6cnfthgyqas.cloudfront.net/0192826441-original.jpg,$9.47,https://play.google.com/store/books/details/R_Ballantyne_The_Coral_Island?id=ju2Tqh3rlNQC,$8.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192826442,,
Childhood,9781404345621,https://dj6cnfthgyqas.cloudfront.net/1404345620-original.jpg,$16.99,https://play.google.com/store/books/details/Donna_Jackson_Nakazawa_Childhood_Disrupted?id=9EMjBQAAQBAJ,,,,
Boyhood,9781557426444,https://dj6cnfthgyqas.cloudfront.net/1557426449-original.jpg,$9.99,https://play.google.com/store/books/details/J_M_Coetzee_Boyhood?id=XNSNCQAAQBAJ,,,$29.95,http://www.indiebound.org/book/9781557426444?aff=rifflebooks
Youth,9781406954876,https://dj6cnfthgyqas.cloudfront.net/140695487X-original.jpg,$9.99,https://play.google.com/store/books/details/Alex_Chediak_Thriving_at_College?id=063ne5R-PmUC,,,,
Scenes of Clerical Life,9780192837806,https://dj6cnfthgyqas.cloudfront.net/019283780X-original.jpg,$9.99,https://play.google.com/store/books/details/George_Eliot_Scenes_of_Clerical_Life?id=8QTHCQAAQBAJ,,,,
Family Happiness and Other Stories,9780486440811,https://dj6cnfthgyqas.cloudfront.net/0486440818-original.jpg,$3.37,https://play.google.com/store/books/details/Leo_Tolstoy_Family_Happiness_and_Other_Stories?id=SsGKTqYQrfQC,$5.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780486440811,$5.00,http://www.indiebound.org/book/9780486440811?aff=rifflebooks
A Month In The Country,9781853993206,https://dj6cnfthgyqas.cloudfront.net/1853993204-original.jpg,$9.99,https://play.google.com/store/books/details/J_L_Carr_A_Month_in_the_Country?id=maGk52W53tQC,$21.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781853993206,$21.95,http://www.indiebound.org/book/9781853993206?aff=rifflebooks
Rudin,9781426450426,https://dj6cnfthgyqas.cloudfront.net/1426450427-original.jpg,$2.54,https://play.google.com/store/books/details/Ivan_Sergeyevich_Turgenev_Rudin?id=YW9UCwAAQBAJ,,,$20.75,http://www.indiebound.org/book/9781426450426?aff=rifflebooks
The History of Henry Esmond,9780140430493,https://dj6cnfthgyqas.cloudfront.net/0140430490-original.jpg,$1.68,https://play.google.com/store/books/details/William_Makepeace_Thackeray_The_History_of_Henry_E?id=oB7lCQAAQBAJ,$7.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140430493,,
Aurora Leigh,9780192836533,https://dj6cnfthgyqas.cloudfront.net/0192836536-original.jpg,$2.99,https://play.google.com/store/books/details/Elizabeth_Barrett_Browning_Aurora_Leigh?id=CQXtAgAAQBAJ,$13.04,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192836533,,
The Village of Stepanchikovo,9780140446586,https://dj6cnfthgyqas.cloudfront.net/0140446583-original.jpg,$9.99,https://play.google.com/store/books/details/Fyodor_Dostoyevsky_The_Village_of_Stepanchikovo?id=KvH1ZscWiokC,$13.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140446586,$16.00,http://www.indiebound.org/book/9780140446586?aff=rifflebooks
"English as She Is Spoke: Being a Comprehensive Phrasebook of the English Language, Written by Men to Whom English was Entirely Unknown",9781932416114,https://dj6cnfthgyqas.cloudfront.net/1932416110-original.jpg,,https://play.google.com,$9.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781932416114,$9.00,http://www.indiebound.org/book/9781932416114?aff=rifflebooks
My Bondage and My Freedom,9780140439182,https://dj6cnfthgyqas.cloudfront.net/0140439188-original.jpg,Free,https://play.google.com/store/books/details/Frederick_Douglass_My_Bondage_and_My_Freedom?id=rakJAAAAIAAJ,$12.61,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140439182,$15.00,http://www.indiebound.org/book/9780140439182?aff=rifflebooks
"The Piazza Tales by Herman Melville, Fiction, Classics, Literary",9781603120265,https://dj6cnfthgyqas.cloudfront.net/1603120262-original.jpg,$11.99,https://play.google.com/store/books/details/Herman_Melville_Moby_Dick?id=QxZuDAAAQBAJ,$13.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781603120265,$13.95,http://www.indiebound.org/book/9781603120265?aff=rifflebooks
Westward Ho!,2940012323972,,,,,,,
The Queen's Necklace,9781434499899,https://dj6cnfthgyqas.cloudfront.net/1434499898-original.jpg,$2.99,https://play.google.com/store/books/details/Alexandre_Dumas_The_Queen_s_Necklace?id=KCpEAwAAQBAJ,,,$14.95,http://www.indiebound.org/book/9781434499899?aff=rifflebooks
Our Nig,9780142437773,https://dj6cnfthgyqas.cloudfront.net/0142437778-original.jpg,$7.33,https://play.google.com/store/books/details/Harriet_E_Wilson_Our_Nig?id=aZi8AQAAQBAJ,$8.85,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142437773,,
Narrative of the Life of Frederick Douglass,9781580495769,https://dj6cnfthgyqas.cloudfront.net/1580495761-original.jpg,$3.03,https://play.google.com/store/books/details/Frederick_Douglass_Narrative_of_the_Life_of_Freder?id=ruotBQAAQBAJ,$3.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781580495769,,
The Old Nurse's Story,9781169163775,https://dj6cnfthgyqas.cloudfront.net/1169163777-original.jpg,$5.38,https://play.google.com/store/books/details/Elizabeth_Gaskell_The_Old_Nurse_s_Story?id=RpXcCgAAQBAJ,,,,
Mr Sponge's Sporting Tour,9781845882129,https://dj6cnfthgyqas.cloudfront.net/1845882121-original.jpg,Free,https://play.google.com/store/books/details/Robert_Smith_Surtees_Mister_Sponge_s_Sporting_Tour?id=78ABAAAAQAAJ,$8.43,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781845882129,$11.95,http://www.indiebound.org/book/9781845882129?aff=rifflebooks
Israel Potter,9781598184082,https://dj6cnfthgyqas.cloudfront.net/1598184083-original.jpg,Free,https://play.google.com/store/books/details/Herman_Melville_Israel_Potter?id=H17RMiFa_CoC,$12.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781598184082,$12.95,http://www.indiebound.org/book/9781598184082?aff=rifflebooks
Flower Fables,9781930142022,https://dj6cnfthgyqas.cloudfront.net/1930142021-original.jpg,$2.54,https://play.google.com/store/books/details/Louisa_May_Alcott_Flower_Fables?id=oaJiCwAAQBAJ,$10.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781930142022,,
Mosses from an Old Manse,9780812966053,https://dj6cnfthgyqas.cloudfront.net/0812966058-original.jpg,$13.99,https://play.google.com/store/books/details/Nathaniel_Hawthorne_Mosses_from_an_Old_Manse?id=kiJQLTYkBc4C,$17.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812966053,$17.00,http://www.indiebound.org/book/9780812966053?aff=rifflebooks
Noite na Taverna,9788525408648,,,,,,,
Slavery in Massachusetts,9781606200230,https://dj6cnfthgyqas.cloudfront.net/1606200232-original.jpg,$1.48,https://play.google.com/store/books/details/Henry_David_Thoreau_Walden_Civil_Disobedience_Slav?id=seZBBAAAQBAJ,,,,
A Rogue's Life,9781843911326,https://dj6cnfthgyqas.cloudfront.net/1843911329-original.jpg,$2.99,https://play.google.com/store/books/details/Wilkie_Collins_A_Rogue_s_Life?id=TeNEAwAAQBAJ,$11.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781843911326,$15.95,http://www.indiebound.org/book/9781843911326?aff=rifflebooks
The Confidence-Man,9780192837622,https://dj6cnfthgyqas.cloudfront.net/0192837621-original.jpg,$2.54,https://play.google.com/store/books/details/Herman_Melville_The_Confidence_Man?id=K4xLCwAAQBAJ,$8.45,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192837622,$11.95,http://www.indiebound.org/book/9780192837622?aff=rifflebooks
The Essence of Christianity,9780879755591,https://dj6cnfthgyqas.cloudfront.net/0879755598-original.jpg,$15.61,https://play.google.com/store/books/details/Ludwig_Feuerbach_The_Essence_of_Christianity?id=zFgdy72U0hsC,$11.63,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780879755591,$13.99,http://www.indiebound.org/book/9780879755591?aff=rifflebooks
Preface and Introduction to a Contribution to the Critque of Political Economy,9780835102636,https://dj6cnfthgyqas.cloudfront.net/0835102637-original.jpg,$19.27,https://play.google.com/store/books/details/Karl_Marx_Marx_Selected_Writings?id=IFXiTLCUBe8C,,,,
A History of Rome,-1,,$14.37,https://play.google.com/store/books/details/Mary_Beard_SPQR_A_History_of_Ancient_Rome?id=yKL4CQAAQBAJ,,,,
Story of My Life: The Autobiography of George Sand,9780791405819,https://dj6cnfthgyqas.cloudfront.net/0791405818-original.jpg,$40.44,https://play.google.com/store/books/details/George_Sand_Story_of_My_Life?id=4bcOv5KoDgIC,,,$47.95,http://www.indiebound.org/book/9780791405819?aff=rifflebooks
The Lesser Bourgeoisie,9781406506549,https://dj6cnfthgyqas.cloudfront.net/1406506540-original.jpg,$2.54,https://play.google.com/store/books/details/Honore_de_Balzac_The_Lesser_Bourgeoisie?id=xEpJCwAAQBAJ,$34.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781406506549,$34.99,http://www.indiebound.org/book/9781406506549?aff=rifflebooks
Mahomet and His Successors Part 2,9780766175952,https://dj6cnfthgyqas.cloudfront.net/0766175952-original.jpg,Free,https://play.google.com/store/books/details/Mahomet_and_his_successors_Vol_2?id=4WcgtmF_gHUC,,,,
Enamels and Cameos and Other Poems,-1,,$3.82,https://play.google.com/store/books/details/Th%C5%BDophile_Gautier_Enamels_and_Cameos_and_Other_Poe?id=SFM1dL3BtWoC,,,,
A Russian Gentleman,9781508772934,https://dj6cnfthgyqas.cloudfront.net/1508772932-original.jpg,$3.82,https://play.google.com/store/books/details/Sergei_Timofeevich_Aksakov_A_Russian_Gentleman?id=7aP1AQAAQBAJ,$16.90,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781508772934,$16.90,http://www.indiebound.org/book/9781508772934?aff=rifflebooks
The Charge of the Light Brigade,9780307665003,,,,,,,
One Thousand Souls,9781410101174,https://dj6cnfthgyqas.cloudfront.net/1410101177-original.jpg,$13.99,https://play.google.com/store/books/details/David_Mack_Destiny_The_Complete_Saga?id=iDeHfF557k0C,,,$22.99,http://www.indiebound.org/book/9781410101174?aff=rifflebooks
Lira Dos Vinte Anos,-1,,$7.34,https://play.google.com/store/books/details/Manuel_Ant%C3%94nio_%C3%81lvares_De_Azevedo_Noite_Na_Taverna?id=VcBSBQAAQBAJ,,,,
The History of England,9780140431339,https://dj6cnfthgyqas.cloudfront.net/0140431330-original.jpg,$7.99,https://play.google.com/store/books/details/Brenda_Ralph_Lewis_Dark_History_of_the_Kings_Queen?id=3fGxAgAAQBAJ,$18.93,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140431339,$20.00,http://www.indiebound.org/book/9780140431339?aff=rifflebooks
After Dark,-1,,$12.99,https://play.google.com/store/books/details/Haruki_Murakami_After_Dark?id=T28ABqCQxIUC,,,,
The Child's Story,9780689834820,https://dj6cnfthgyqas.cloudfront.net/0689834829-original.jpg,$9.99,https://play.google.com/store/books/details/Casey_Watson_The_Girl_Without_a_Voice_Part_1_of_3?id=DvTJAgAAQBAJ,$17.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780689834820,,
MacÃ¡rio,9788525410498,https://dj6cnfthgyqas.cloudfront.net/8525410497-original.jpg,$7.82,https://play.google.com/store/books/details/Cesar_Cardoso_Quem_pegou_uma_ponta_do_meu_chap%C3%A9u_d?id=JQItDwAAQBAJ,,,,
The Minister's Wooing,9780140437027,https://dj6cnfthgyqas.cloudfront.net/0140437029-original.jpg,Free,https://play.google.com/store/books/details/Harriet_Beecher_Stowe_The_Minister_s_Wooing?id=H4UwAQAAMAAJ,$17.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140437027,$17.00,http://www.indiebound.org/book/9780140437027?aff=rifflebooks
Wonderful Adventures of Mrs. Seacole in Many Lands,9780195066722,https://dj6cnfthgyqas.cloudfront.net/0195066723-original.jpg,$2.54,https://play.google.com/store/books/details/Mary_Seacole_Wonderful_Adventures_of_Mrs_Seacole_i?id=aYjcCgAAQBAJ,$29.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780195066722,$29.95,http://www.indiebound.org/book/9780195066722?aff=rifflebooks
Nobody's Story,-1,,$1.68,https://play.google.com/store/books/details/Charles_Dickens_Nobody_s_Story?id=j1okCgAAQBAJ,,,,
"Narrative of the Expedition to the China Seas and Japan, 1852-1854",9780486411330,https://dj6cnfthgyqas.cloudfront.net/0486411338-original.jpg,Free,https://play.google.com/store/books/details/Francis_L_Hawks_Narrative_of_the_expedition_of_an?id=t-sYGfw2yGgC,$21.67,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780486411330,$34.95,http://www.indiebound.org/book/9780486411330?aff=rifflebooks
A Child's Dream of a Star,9781409798583,https://dj6cnfthgyqas.cloudfront.net/1409798585-original.jpg,Free,https://play.google.com/store/books/details/Charles_Dickens_A_Child_s_Dream_of_a_Star?id=WqoQAAAAYAAJ,$11.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781409798583,$11.99,http://www.indiebound.org/book/9781409798583?aff=rifflebooks
The Vikings of Helgeland,9781406534061,https://dj6cnfthgyqas.cloudfront.net/1406534064-original.jpg,$1.22,https://play.google.com/store/books/details/Henrik_Ibsen_The_Vikings_at_Helgeland_by_Henrik_Ib?id=BZkyDwAAQBAJ,$12.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781406534061,$12.99,http://www.indiebound.org/book/9781406534061?aff=rifflebooks
"Clotel: or, The President's Daughter",9780142437728,https://dj6cnfthgyqas.cloudfront.net/0142437727-original.jpg,$2.99,https://play.google.com/store/books/details/William_Wells_Brown_Clotel?id=wxvsAgAAQBAJ,$13.15,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142437728,$14.00,http://www.indiebound.org/book/9780142437728?aff=rifflebooks
To Be Read At Dusk,-1,,$1.46,https://play.google.com/store/books/details/Charles_Dickens_To_Be_Read_at_Dusk?id=pnnICgAAQBAJ,,,,
"Vocabulum: Or, The Rogue's Lexicon",9781584774846,,,,,,,
The Life and the Adventures of a Haunted Convict,9780812997095,https://dj6cnfthgyqas.cloudfront.net/0812997093-original.jpg,$15.99,https://play.google.com/store/books/details/Austin_Reed_The_Life_and_the_Adventures_of_a_Haunt?id=StXvCAAAQBAJ,$25.34,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812997095,$30.00,http://www.indiebound.org/book/9780812997095?aff=rifflebooks
Marjorie Fleming: A Sketch,-1,,Free,https://play.google.com/store/books/details/John_BROWN_M_D_of_Edinburgh_Marjorie_Fleming_a_ske?id=9btcAAAAcAAJ,,,,
The Haunted House,9780812973068,https://dj6cnfthgyqas.cloudfront.net/0812973062-original.jpg,$3.03,https://play.google.com/store/books/details/Walter_Hubbell_The_Haunted_House?id=zeqmBAAAQBAJ,$12.18,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812973068,$14.00,http://www.indiebound.org/book/9780812973068?aff=rifflebooks
The Ghost in the Cupboard Room (Paranormal Parlor),-1,,$2.50,https://play.google.com/store/books/details/Charles_Dickens_The_Haunted_House?id=2bemGJVZf8IC,,,,
The Ghost in the Double Room (Paranormal Parlor),-1,,$2.50,https://play.google.com/store/books/details/Charles_Dickens_The_Haunted_House?id=2bemGJVZf8IC,,,,
History of Pyrrhus,-1,,$1.24,https://play.google.com/store/books/details/Jacob_Abbott_The_History_of_Pyrrhus?id=pNuzAwAAQBAJ,,,,
The Ghost in the Clock Room (Paranormal Parlor),9781619400344,https://dj6cnfthgyqas.cloudfront.net/B006P91WBQ-original.jpg,$2.50,https://play.google.com/store/books/details/Hesba_Stretton_The_Ghost_in_the_Clock_Room?id=91LlIgTd7_MC,$0.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781619400344,,
Romeo und Julia auf dem Dorfe,9783150061725,https://dj6cnfthgyqas.cloudfront.net/3150061725-original.jpg,$0.73,https://play.google.com/store/books/details/Gottfried_Keller_Romeo_und_Julia_auf_dem_Dorfe_Vol?id=mJCnCwAAQBAJ,,,,
The Ghost in the Picture Room (Paranormal Parlor),-1,,$2.50,https://play.google.com/store/books/details/Charles_Dickens_The_Haunted_House_of_1859?id=6H-eDG022IcC,,,,
The Ghost in Master B's Room (Paranormal Parlor),-1,,$2.50,https://play.google.com/store/books/details/Charles_Dickens_The_Haunted_House?id=2bemGJVZf8IC,,,,
Dover Beach and Other Poems,9780486280370,https://dj6cnfthgyqas.cloudfront.net/0486280373-original.jpg,Free,https://play.google.com/store/books/details/Matthew_Arnold_Alaric_at_Rome?id=PHkQAAAAYAAJ,$4.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780486280370,$4.00,http://www.indiebound.org/book/9780486280370?aff=rifflebooks
Merope: A Tragedy,9781141545889,https://dj6cnfthgyqas.cloudfront.net/1141545888-original.jpg,Free,https://play.google.com/store/books/details/Matthew_Arnold_Merope?id=C1cJAAAAQAAJ,,,,
Representative Men: Seven Lectures,9780812970050,https://dj6cnfthgyqas.cloudfront.net/0812970055-original.jpg,Free,https://play.google.com/store/books/details/Ralph_Waldo_Emerson_Representative_Men?id=IDwRAAAAYAAJ,$14.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812970050,$14.95,http://www.indiebound.org/book/9780812970050?aff=rifflebooks
"Les Filles du feu, Les ChimÃ¨res",9780828896542,https://dj6cnfthgyqas.cloudfront.net/0828896542-original.jpg,,https://play.google.com,,,,
AurÃ©lia,9781892295460,https://dj6cnfthgyqas.cloudfront.net/1892295466-original.jpg,,https://play.google.com,$8.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781892295460,$11.95,http://www.indiebound.org/book/9781892295460?aff=rifflebooks
Romanzero,"
                  3442076552",https://dj6cnfthgyqas.cloudfront.net/3442076552-original.jpg,Free,https://play.google.com/store/books/details/Heinrich_Heine_Romanzero?id=LaBdAAAAcAAJ,,,,
Peasant War in Germany,9780717801527,https://dj6cnfthgyqas.cloudfront.net/0717801527-original.jpg,$51.16,https://play.google.com/store/books/details/Janos_Bak_The_German_Peasant_War_of_1525?id=zH4uAgAAQBAJ,$2.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780717801527,,
Point of View for My Work As an Author: a Report to History,9780061300882,https://dj6cnfthgyqas.cloudfront.net/0061300888-original.jpg,$48.17,https://play.google.com/store/books/details/S%C3%B8ren_Kierkegaard_Kierkegaard_s_Writings_XXII_Volu?id=MCbLCQAAQBAJ,$3.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061300882,,
Jane Eyre,9780142437209,https://dj6cnfthgyqas.cloudfront.net/0142437204-original.jpg,Free,https://play.google.com/store/books/details/Charlotte_Bront%C3%AB_Jane_Eyre?id=lSMGAAAAQAAJ,$5.65,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142437209,,
Wuthering Heights,9780393978896,https://dj6cnfthgyqas.cloudfront.net/0393978893-original.jpg,Free,https://play.google.com/store/books/details/Emily_Bronte_Wuthering_Heights?id=KhMYAAAAYAAJ,,,$18.75,http://www.indiebound.org/book/9780393978896?aff=rifflebooks
A Christmas Carol,9781561797462,https://dj6cnfthgyqas.cloudfront.net/1561797464-original.jpg,,https://play.google.com/store/books/series?id=9mrcFwAAABArfM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781561797462,,
The Count of Monte Cristo,9780140449266,https://dj6cnfthgyqas.cloudfront.net/0140449264-original.jpg,Free,https://play.google.com/store/books/details/Alexandre_Dumas_The_Count_of_Monte_Cristo?id=YiEEAAAAQAAJ,$12.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140449266,$16.00,http://www.indiebound.org/book/9780140449266?aff=rifflebooks
"The Three Musketeers (The D'Artagnan Romances, #1)",-1,,,https://play.google.com/store/movies/details/The_Three_Musketeers?id=7DBF1E392D20421BMV,,,,
The Raven,9780486290720,https://dj6cnfthgyqas.cloudfront.net/0486290727-original.jpg,Free,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Raven?id=hV8SAAAAQBAJ,$8.06,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780486290720,$10.95,http://www.indiebound.org/book/9780486290720?aff=rifflebooks
David Copperfield,9780140439441,https://dj6cnfthgyqas.cloudfront.net/0140439447-original.jpg,$0.99,https://play.google.com/store/books/details/Charles_Dickens_David_Copperfield?id=4-YPqxkoLAkC,$9.61,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140439441,$10.00,http://www.indiebound.org/book/9780140439441?aff=rifflebooks
Vanity Fair,9780141439839,https://dj6cnfthgyqas.cloudfront.net/0141439831-original.jpg,Free,https://play.google.com/store/books/details/William_Makepeace_Thackeray_Vanity_Fair?id=Ql0OAAAAQAAJ,$12.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780141439839,$12.00,http://www.indiebound.org/book/9780141439839?aff=rifflebooks
The Tenant of Wildfell Hall,9780140434743,https://dj6cnfthgyqas.cloudfront.net/0140434747-original.jpg,Free,https://play.google.com/store/books/details/Anne_Bront%C3%AB_The_Tenant_of_Wildfell_Hall?id=U60lAAAAMAAJ,$10.28,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140434743,$14.00,http://www.indiebound.org/book/9780140434743?aff=rifflebooks
The Pit and the Pendulum,9780146000119,https://dj6cnfthgyqas.cloudfront.net/0146000110-original.jpg,$3.82,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Pit_and_the_Pendulum?id=b3N-CgAAQBAJ,$0.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780146000119,,
Dead Souls,9780140448078,https://dj6cnfthgyqas.cloudfront.net/0140448071-original.jpg,$9.99,https://play.google.com/store/books/details/Nikolay_Gogol_Dead_Souls?id=kSg9BOIbq0QC,$10.73,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140448078,$16.00,http://www.indiebound.org/book/9780140448078?aff=rifflebooks
"The Murders in the Rue Morgue: The Dupin Tales (C. Auguste Dupin, #1-3)",9780679643425,https://dj6cnfthgyqas.cloudfront.net/0679643427-original.jpg,$13.95,https://play.google.com/store/audiobooks/details/Edgar_Allan_Poe_The_Murders_in_the_Rue_Morgue_and?id=AQAAAICk30xf-M,$10.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679643425,$11.00,http://www.indiebound.org/book/9780679643425?aff=rifflebooks
Narrative of the Life of Frederick Douglass,9781580495769,https://dj6cnfthgyqas.cloudfront.net/1580495761-original.jpg,$3.03,https://play.google.com/store/books/details/Frederick_Douglass_Narrative_of_the_Life_of_Freder?id=ruotBQAAQBAJ,$3.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781580495769,,
A Hero of Our Time,9780140441765,https://dj6cnfthgyqas.cloudfront.net/014044176X-original.jpg,$2.28,https://play.google.com/store/books/details/Mikhail_Lermontov_A_Hero_of_Our_Time_Illustrated?id=3E104whJEDkC,$8.48,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140441765,$12.00,http://www.indiebound.org/book/9780140441765?aff=rifflebooks
White Nights,-1,,$9.99,https://play.google.com/store/books/details/Ann_Cleeves_White_Nights?id=Nis2eA-fWwAC,,,,
The Communist Manifesto,9780140447576,https://dj6cnfthgyqas.cloudfront.net/0140447571-original.jpg,$1.46,https://play.google.com/store/books/details/Karl_Marx_The_Communist_Manifesto?id=K3OKBgAAQBAJ,$8.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140447576,$8.00,http://www.indiebound.org/book/9780140447576?aff=rifflebooks
Annabel Lee,9780887762307,https://dj6cnfthgyqas.cloudfront.net/0887762301-original.jpg,$0.99,https://play.google.com/store/books/details/Edgar_Allan_Poe_Annabel_Lee?id=uTxBBAAAQBAJ,$5.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780887762307,,
Agnes Grey,9780140432107,https://dj6cnfthgyqas.cloudfront.net/0140432108-original.jpg,$2.51,https://play.google.com/store/books/details/Anne_Bronte_Agnes_Grey_Mermaids_Classics?id=jbnaDvUTQOcC,$13.53,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140432107,$14.00,http://www.indiebound.org/book/9780140432107?aff=rifflebooks
The Masque of the Red Death,9781594567391,https://dj6cnfthgyqas.cloudfront.net/1594567395-original.jpg,$9.47,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Masque_of_the_Red_Death?id=0uZ6IaW21DQC,,,,
The Overcoat and Other Short Stories,9780486270579,https://dj6cnfthgyqas.cloudfront.net/0486270572-original.jpg,$3.37,https://play.google.com/store/books/details/Nikolai_Gogol_The_Overcoat_and_Other_Short_Stories?id=-bLCAgAAQBAJ,$4.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780486270579,$4.00,http://www.indiebound.org/book/9780486270579?aff=rifflebooks
Shirley,9780141439860,https://dj6cnfthgyqas.cloudfront.net/0141439866-original.jpg,$16.99,https://play.google.com/store/books/details/Shirley_Jones_Shirley_Jones?id=D20-RJJYyTIC,$11.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780141439860,$11.00,http://www.indiebound.org/book/9780141439860?aff=rifflebooks
The Black Cat,9781594561757,https://dj6cnfthgyqas.cloudfront.net/1594561753-original.jpg,$1.99,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Black_Cat?id=V8CZF6lS4vsC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594561757,,
The Condition of the Working Class in England,9780140444865,https://dj6cnfthgyqas.cloudfront.net/0140444866-original.jpg,$2.09,https://play.google.com/store/books/details/Frederick_Engels_The_Condition_of_the_Working_Clas?id=OfjWAgAAQBAJ,$13.77,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140444865,$17.00,http://www.indiebound.org/book/9780140444865?aff=rifflebooks
Fear and Trembling,"
                  0140444491",https://dj6cnfthgyqas.cloudfront.net/0140444491-original.jpg,$2.99,https://play.google.com/store/books/details/Soren_Kierkegaard_Fear_and_Trembling?id=mTLsAgAAQBAJ,$12.05,"http://www.barnesandnoble.com/s/?store=allproducts&keyword=
                  0140444491",,
The Old Curiosity Shop,9780140437423,https://dj6cnfthgyqas.cloudfront.net/0140437428-original.jpg,,https://play.google.com/store/books/series?id=B37ZFwAAABDfaM,$11.12,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140437423,$13.00,http://www.indiebound.org/book/9780140437423?aff=rifflebooks
Either/Or: A Fragment of Life,9780140445770,https://dj6cnfthgyqas.cloudfront.net/0140445773-original.jpg,$9.99,https://play.google.com/store/books/details/Soren_Kierkegaard_Either_Or?id=pmx3AinesssC,$17.29,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140445770,$21.00,http://www.indiebound.org/book/9780140445770?aff=rifflebooks
The Overcoat,9781419176524,https://dj6cnfthgyqas.cloudfront.net/1419176528-original.jpg,$3.82,https://play.google.com/store/books/details/Nikolai_Vasilievich_Gogol_The_Overcoat?id=g7qZBQAAQBAJ,,,,
The Tell-Tale Heart,9780871917720,,,,,,,
