"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"The Eve of St. Agnes","9781857995435","3.74","John Keats","English","56","Phoenix","1996","['Poetry', 'Classics', 'Fiction', 'Romance', 'Gothic', 'Fantasy', 'Short Stories', 'European Literature', 'British Literature', 'Literature', '19th Century', 'Medievalism', 'Romanticism']","https://www.goodreads.com/book/show/1488392.The_Eve_of_St_Agnes"
"Poems Descriptive of Rural Life and Scenery","9780948697012","4.17","John Clare","English","176","Hyperion Books","","['Poetry']","https://www.goodreads.com/book/show/15412877-poems-descriptive-of-rural-life-and-scenery"
"The Island: Or Christian and His Comrades","-1","3.5","George Gordon Byron","","93","John Hurt","1823","['Poetry']","https://www.goodreads.com/book/show/15837155-the-island"
"Amy Robsart","9781589634749","2.0","Victor Hugo","English","[]","Fredonia Books (NL)","August 13th 2001","[]","https://www.goodreads.com/book/show/1471120.Amy_Robsart"
"Lamia 1820 (Revolution & Romanticism, 1789 1834)","9781854770479","3.85","John Keats","","[]","","","['Poetry', 'Classics', 'Fantasy', 'Fantasy', 'Mythology', 'Romance']","https://www.goodreads.com/book/show/4858631-lamia-1820"
"Table Talk","2940011906077","3.82","William Hazlitt","","0","Quality Classics","November 30th 2010","['Writing', 'Essays', 'Nonfiction', 'Classics', 'Philosophy', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/12426810-table-talk"
"Marion de Lorme","9781589634831","3.27","Victor Hugo","English","172","Fredonia Books (NL)","August 15th 2001","['Historical', 'Historical Fiction', 'Classics']","https://www.goodreads.com/book/show/14448951-marion-de-lorme"
"Trilby","-1","3.06","Charles Nodier","English","51","","September 29th 2011","[]","https://www.goodreads.com/book/show/20876685-trilby"
"Pelham Large Print:","9781495908538","3.48","Edward Bulwer-Lytton","","454","Createspace Independent Publishing Platform","February 10th 2014","['Classics', 'European Literature', 'British Literature', 'Literature', 'Adventure']","https://www.goodreads.com/book/show/20835431-pelham-large-print"
"Real Life in London","9781497388086","0.0","Pierce Egan","","376","Createspace Independent Publishing Platform","March 19th 2014","[]","https://www.goodreads.com/book/show/21543703-real-life-in-london"
"""Oda do MÅodoÅci"" w przekÅadach na jÄzyki sÅowiaÅskie","9788385118763","3.32","Adam Mickiewicz","Polish","68","Wydawn. Energeia","","['Poetry']","https://www.goodreads.com/book/show/15442590-oda-do-m-odo-ci-w-przek-adach-na-j-zyki-s-owia-skie"
"Smarra Ou Les Demons de La Nuit","9781153687898","3.8","Charles Nodier","French","20","Rarebooksclub.com","August 24th 2012","[]","https://www.goodreads.com/book/show/8486482-smarra-ou-les-demons-de-la-nuit"
"The Tale of Kieu: A bilingual edition of Nguyen Du's Truyen Kieu","9780300040517","4.14","Nguyá»n Du","English","216","Yale University Press","September 10th 1987","['Poetry', 'Classics', 'Fiction', 'Literature']","https://www.goodreads.com/book/show/522888.The_Tale_of_Kieu"
"The Collegians, or the Colleen Bawn","9781434455642","2.92","Gerald Griffin","English","392","Wildside Press","June 1st 2009","['Fiction', 'Cultural', 'Ireland', 'Classics', 'European Literature', 'Irish Literature']","https://www.goodreads.com/book/show/6645888-the-collegians-or-the-colleen-bawn"
"Liber Amoris, Or, The New Pygmalion","9781406953503","3.09","William Hazlitt","","[]","","","['Fiction', 'Classics', 'Writing', 'Essays']","https://www.goodreads.com/book/show/483446.Liber_Amoris_Or_The_New_Pygmalion"
"Vivian Grey","9781406862607","3.08","Benjamin Disraeli","English","396","Echo Library","November 1st 2007","['Fiction', 'Classics', 'Historical', 'Victorian']","https://www.goodreads.com/book/show/2785809-vivian-grey"
"The Lustful Turk: Or Scenes In The Harem Of An Eastern Potentate","9781853266409","2.58","Anonymous","","288","Wordsworth Edition","December 1st 1999","['Adult Fiction', 'Erotica', 'Fiction']","https://www.goodreads.com/book/show/1634719.The_Lustful_Turk"
"The broad stone of honour; or, Rules for the gentlemen of England","-1","4.0","Kenelm Henry Digby","English","381","","December 2nd 2013","[]","https://www.goodreads.com/book/show/21088697-the-broad-stone-of-honour-or-rules-for-the-gentlemen-of-england"
"Adelchi","9788817120715","3.3","Alessandro Manzoni","Italian","188","Rizzoli","2004","['Classics', 'Plays', 'Cultural', 'Italy', 'European Literature', 'Italian Literature']","https://www.goodreads.com/book/show/6643457-adelchi"
"Noctes Ambrosianae Volume 1","9781230319117","0.0","John          Wilson","English","134","Theclassics.Us","September 12th 2013","[]","https://www.goodreads.com/book/show/20271296-noctes-ambrosianae-volume-1"
"Precaution","9781606640197","3.11","James Fenimore Cooper","English","348","Aegypan","April 1st 2008","['Classics', 'Fiction', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/3886341-precaution"
"View of the Hebrews 1825: Or the Tribes of Israel in America","9781930679610","2.96","Ethan Smith","English","227","Hayriver Press","December 1st 2002","['Religion', 'Lds', 'Mormonism', 'History', 'Nonfiction']","https://www.goodreads.com/book/show/981827.View_of_the_Hebrews_1825"
"Memorial de Sainte Helene; Journal of the Private Life and Conversations of the Emperor Napoleon at Saint Helena (1, PT. 1 - V. 2, PT. 4)","9781230418834","3.75","Emmanuel-Auguste-Dieudonne Cases","","348","Theclassics.Us","September 12th 2013","['History']","https://www.goodreads.com/book/show/20279528-memorial-de-sainte-helene-journal-of-the-private-life-and-conversations"
"Memorie di Lorenzo da Ponte","-1","3.75","Lorenzo Da Ponte","Italian","424","","October 4th 2011","['Music', 'Autobiography', 'Memoir', 'Cultural', 'Italy', 'Biography', 'European Literature', 'Italian Literature', 'History', 'Nonfiction']","https://www.goodreads.com/book/show/18947387-memorie-di-lorenzo-da-ponte"
"Eloa, or the Sister of the Angels","-1","4.8","Alfred de Vigny","English","[]","Alan Corre","October 23rd 2012","['Poetry', 'Classics']","https://www.goodreads.com/book/show/18376943-eloa-or-the-sister-of-the-angels"
"The Waverly Novels: The Betrothed","9781434497048","3.59","Walter Scott","English","328","Wildside Press","November 5th 2007","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Adventure', 'Literature']","https://www.goodreads.com/book/show/2896900-the-waverly-novels"
"Naval Sketch-Book - The Service Afloat and Ashore, with Haracteristic Reminiscences Fragments and Opinions - Vol I","9781445575070","0.0","William Nugent Glascock","English","306","Case Press","April 4th 2010","[]","https://www.goodreads.com/book/show/10734256-naval-sketch-book---the-service-afloat-and-ashore-with-haracteristic-re"
"Gaston de Blondeville","9780977784103","3.0","Ann Radcliffe","English","300","Valancourt Books","April 17th 2006","['Gothic', 'Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Literature', 'Romance']","https://www.goodreads.com/book/show/661566.Gaston_de_Blondeville"
"Woodstock","9781426436758","3.78","Walter Scott","English","536","BiblioLife","May 29th 2008","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Literature', 'Novels']","https://www.goodreads.com/book/show/2259957.Woodstock"
"The Forest Sanctuary and Other Poems","9781409951742","4.5","Felicia Hemans","English","140","Dodo Press","November 21st 2008","[]","https://www.goodreads.com/book/show/14293541-the-forest-sanctuary-and-other-poems"
"A genealogical and heraldic history of the landed gentry ; or, Commoners of Great Britain and Ireland enjoying territorial possessions or high official rank: but uninvested with heritable honours","2940028692581","3.0","John A. Burke","","0","London : Colburn","","[]","https://www.goodreads.com/book/show/11405829-a-genealogical-and-heraldic-history-of-the-landed-gentry-or-commoners"
"The Red Rover","9781426446856","3.45","James Fenimore Cooper","English","444","BiblioLife","October 11th 2007","['Adventure', 'Fiction', 'Historical', 'Historical Fiction', 'Classics', 'Literature', 'American', 'Literature']","https://www.goodreads.com/book/show/1784223.The_Red_Rover"
"Jud SÃ¼ss","9783869513775","2.57","Wilhelm Hauff","","65","Editura Gesellschaft f?r Verlagsdienstleistungen","January 1st 2010","[]","https://www.goodreads.com/book/show/10843065-jud-s-ss"
"Chronicles of the Canongate","9781479349449","3.2","Walter Scott","","322","Createspace Independent Publishing Platform","September 30th 2012","['Classics', 'Cultural', 'Scotland', 'Historical', 'Historical Fiction', 'Academic', 'College']","https://www.goodreads.com/book/show/19116829-chronicles-of-the-canongate"
"The History of the Crusades, for the Recovery and Possession of the Holy Land - Vol I.","9781446024157","5.0","Charles Mills","English","494","Kiefer Press","June 30th 2010","[]","https://www.goodreads.com/book/show/14450221-the-history-of-the-crusades-for-the-recovery-and-possession-of-the-holy"
"Kalogynomia: or, The laws of female beauty : being the elementary principles ...","2940025009566","3.0","T. Bell","","0","Walpole Press, 1899","","[]","https://www.goodreads.com/book/show/11099245-kalogynomia"
"The Christian Year","9781426415128","4.11","John Keble","English","304","BiblioLife","October 11th 2007","['Poetry', 'Religion']","https://www.goodreads.com/book/show/3296062-the-christian-year"
"The Course of Time: A Poem, in Ten Books","9780559511202","0.0","Robert Pollok","English","400","BiblioLife","November 14th 2008","[]","https://www.goodreads.com/book/show/6802935-the-course-of-time"
"The Constitutional History of England from the Accession of Henry VII to the Death of George II 2 Volume Set","9781108036412","5.0","Henry Hallam","English","1474","Cambridge University Press","December 8th 2011","[]","https://www.goodreads.com/book/show/13833938-the-constitutional-history-of-england-from-the-accession-of-henry-vii-to"
"Sildig Opvaagnen","-1","3.31","Steen Steensen Blicher","Danish","19","","","['Classics', 'Academic', 'School', 'European Literature', 'Danish', 'Short Stories', 'Fiction']","https://www.goodreads.com/book/show/18685955-sildig-opvaagnen"
"Fanshawe","9781604244052","2.99","Nathaniel Hawthorne","English","116","Book Jungle","October 12th 2007","['Fiction', 'Historical', 'Historical Fiction', 'Classics', 'Romance', 'Literature', 'American', 'Novels']","https://www.goodreads.com/book/show/2624352-fanshawe"
"Lucy Temple: Charlotte's Daughter","9780808404330","3.22","Susanna Rowson","English","150","Rowman & Littlefield Publishers","August 1st 1991","['Classics', 'Historical', 'Fiction']","https://www.goodreads.com/book/show/126254.Lucy_Temple"
"ElverhÃ¸j: Skuespil i fem Akter","9788785083807","3.5","Johan Ludvig Heiberg","","124","Nordisk Bogforlag : [eksp. DBK]","1978","[]","https://www.goodreads.com/book/show/8285218-elverh-j"
"The Constitution of Man: Considered in Relation to External Objects","9781108004138","2.67","George Combe","English","336","Cambridge University Press","July 18th 2009","['Science']","https://www.goodreads.com/book/show/13068181-the-constitution-of-man"
"Signs of the Times","-1","2.84","Thomas Carlyle","","[]","","","['Nonfiction', 'Writing', 'Essays', 'Classics']","https://www.goodreads.com/book/show/2771558-signs-of-the-times"
"The Misfortunes of Elphin by Thomas Love Peacock, Fiction, Literary","9780809593552","3.42","Thomas Love Peacock","English","136","Wildside Press","March 1st 2004","['Mythology', 'Arthurian', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/379309.The_Misfortunes_of_Elphin_by_Thomas_Love_Peacock_Fiction_Literary"
"Metamora: Or, the Last of the Wampanoags","9780937657249","2.44","John Augustus Stone","","41","Feedback Theatre Books","August 28th 1996","['Plays', 'Drama', 'Plays', 'Theatre']","https://www.goodreads.com/book/show/1083810.Metamora"
"Pride and Prejudice","9780679783268","4.25","Jane Austen","English","279","Modern Library","October 10th 2000","['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Historical', 'Novels', 'Romance', 'Historical Romance', 'Classics', 'Classic Literature', 'Adult', 'Literature', '19th Century', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/1885.Pride_and_Prejudice"
"Frankenstein","9780141439471","3.76","Mary Wollstonecraft Shelley","English","273","Penguin","2003","['Science Fiction', 'Gothic', 'Novels', 'Literature', '19th Century', 'Academic', 'Read For School', 'Classics', 'Classic Literature']","https://www.goodreads.com/book/show/18490.Frankenstein"
"Sense and Sensibility","9780141439662","4.06","Jane Austen","English","409","Penguin Books","April 29th 2003","['Classics', 'Fiction', 'Romance']","https://www.goodreads.com/book/show/14935.Sense_and_Sensibility"
"Emma","9780141439587","3.99","Jane Austen","English","474","Penguin Books","May 6th 2003","['Classics', 'Fiction', 'Romance']","https://www.goodreads.com/book/show/6969.Emma"
"Persuasion","9780760750872","4.13","Jane Austen","English","312","Barnes & Noble Books","January 1st 2004","['Classics', 'Fiction', 'Romance', 'Historical', 'Historical Fiction', 'Literature']","https://www.goodreads.com/book/show/1715847.Persuasion"
"The Complete Grimm's Fairy Tales","9780394709307","4.31","Jacob Grimm","English","880","Pantheon Books","September 12th 1976","['Classics', 'Fantasy', 'Fiction', 'Fantasy', 'Fairy Tales', 'Childrens']","https://www.goodreads.com/book/show/22917.The_Complete_Grimm_s_Fairy_Tales"
"Northanger Abbey","9781904633303","3.8","Jane Austen","English","301","Collector's Library","October 1st 2009","['Classics', 'Fiction', 'Romance', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/827588.Northanger_Abbey"
"Mansfield Park","9780141439808","3.85","Jane Austen","English","560","Penguin","2003","['Fiction', 'Romance', 'Classics', 'Literature', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/45032.Mansfield_Park"
"Ivanhoe (Waverly Novels, #5)","9780140436587","3.75","Walter Scott","English","544","Penguin Books","March 30th 2000","['Fiction', 'Historical', 'Historical Fiction', 'Classics', 'Adventure', 'Literature', 'Historical']","https://www.goodreads.com/book/show/6440.Ivanhoe"
"The Swiss Family Robinson","9781402726026","3.92","Johann David Wyss","English","352","Sterling","October 28th 2006","['Classics', 'Fiction', 'Adventure', 'Childrens']","https://www.goodreads.com/book/show/62111.The_Swiss_Family_Robinson"
"Don Juan","9780140424522","3.79","George Gordon Byron","English","784","Penguin Classics","August 26th 2004","['Poetry', 'Classics', 'Fiction', 'Literature', 'Literature', '19th Century', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/78249.Don_Juan"
"The Lady of the Lake","9781596054721","3.86","Walter Scott","English","276","Cosimo Classics","November 30th 2005","['Poetry', 'Classics', 'Fiction', 'Literature', 'Fantasy', 'Historical', 'Historical Fiction', 'Classics', 'Classic Literature', 'Literature', 'English Literature', 'European Literature', 'British Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/12767.The_Lady_of_the_Lake"
"Nutcracker","9780517552858","4.05","E.T.A. Hoffmann","English","120","Gramercy","September 13th 1984","['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Childrens', 'Picture Books', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/774449.Nutcracker"
"Rob Roy","9780140435542","3.69","Walter Scott","English","501","Penguin Classics","April 6th 1995","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Adventure']","https://www.goodreads.com/book/show/543686.Rob_Roy"
"Odes","2940020206151","4.4","John Keats","","0","London University Tutorial Press","","['Poetry', 'Classics', 'Classics', 'Classic Literature']","https://www.goodreads.com/book/show/12164862-odes"
"Michael Kohlhaas","9780976140726","3.54","Heinrich von Kleist","English","133","Melville House","April 1st 2005","['Classics', 'European Literature', 'German Literature', 'Fiction']","https://www.goodreads.com/book/show/398145.Michael_Kohlhaas"
"The Sketch-Book of Geoffrey Crayon","9781909904392","3.94","Washington Irving","","316","Fractal Press","October 15th 2013","['Literature', 'American', 'Literature', '19th Century', 'Mystery', 'Fantasy', 'Supernatural', 'Anthologies']","https://www.goodreads.com/book/show/18990658-the-sketch-book-of-geoffrey-crayon"
"Childe Harold's Pilgrimage","9781406800111","3.72","George Gordon Byron","English","230","Echo Library","June 12th 2006","['Poetry', 'Classics', 'Medievalism', 'Romanticism', 'Fiction', 'Literature', '19th Century', 'European Literature', 'British Literature', 'Academic', 'School', 'Travel', 'Literature', 'English Literature', 'Gothic']","https://www.goodreads.com/book/show/961181.Childe_Harold_s_Pilgrimage"
"Waverley","9780140621488","3.44","Walter Scott","English","491","Penguin Books","February 23rd 1995","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Scotland', 'Literature', '19th Century', 'Historical']","https://www.goodreads.com/book/show/539025.Waverley"
"The Vampyre; A Tale","9781846372827","3.31","John William Polidori","English","72","Echo Library","January 2nd 2006","['Horror', 'Classics', 'Paranormal', 'Vampires', 'Gothic', 'Fiction', 'Short Stories', 'Fantasy']","https://www.goodreads.com/book/show/472966.The_Vampyre_A_Tale"
"Ozymandias","9789775325822","4.31","Percy Bysshe Shelley","English","36","Hoopoe Books","1999","['Poetry', 'Classics', 'Academic', 'School', 'Fiction', 'Literature', 'English Literature']","https://www.goodreads.com/book/show/2355014.Ozymandias"
"The World as Will and Representation, Vol 1","9780486217611","4.17","Arthur Schopenhauer","English","534","Dover Publications","June 1st 1966","['Philosophy', 'Classics', 'European Literature', 'German Literature', 'Nonfiction']","https://www.goodreads.com/book/show/19506.The_World_as_Will_and_Representation_Vol_1"
"Adolphe","9780140441345","3.51","Benjamin Constant","English","128","Penguin Classics","July 31st 1980","['Classics', 'Fiction', 'Cultural', 'France', 'Literature', '19th Century', 'European Literature', 'French Literature', 'Literature']","https://www.goodreads.com/book/show/455696.Adolphe"
"The Bride of Lammermoor","9780460011297","3.6","Walter Scott","English","342","J.M. Dent & Sons","February 4th 1976","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Gothic', 'Cultural', 'Scotland', 'Literature', '19th Century', 'Romance', 'Literature', 'European Literature', 'British Literature', 'Historical']","https://www.goodreads.com/book/show/8377386-the-bride-of-lammermoor"
"Endymion: A Poetic Romance","9781419117794","4.02","John Keats","English","104","Kessinger Publishing","June 1st 2004","['Poetry', 'Classics', 'European Literature', 'British Literature', 'Medievalism', 'Romanticism', 'Fantasy', 'Mythology', 'Romance']","https://www.goodreads.com/book/show/320305.Endymion"
"Rip Van Winkle","9781883789404","3.6","Washington Irving","English","61","Black Dome Press","April 27th 2004","['Classics', 'Short Stories', 'Fiction', 'Fantasy', 'Literature', 'Academic', 'School']","https://www.goodreads.com/book/show/462182.Rip_Van_Winkle"
"Nightmare Abbey","9781551114163","3.53","Thomas Love Peacock","English","248","Broadview Press","April 9th 2007","['Classics', 'Gothic', 'Fiction', 'Horror', 'Literature', '19th Century', 'Humor', 'Literature']","https://www.goodreads.com/book/show/1275404.Nightmare_Abbey"
"East-West Divan","9780963190277","3.87","Johann Wolfgang von Goethe","","[]","","","['Poetry', 'Literature', 'European Literature', 'German Literature', 'Classics']","https://www.goodreads.com/book/show/2969585-east-west-divan"
"The Devil's Elixirs","9781906210182","3.86","E.T.A. Hoffmann","English","336","Grosvenor House Publishing Limited","June 1st 2007","['European Literature', 'German Literature', 'Gothic', 'Fiction', 'Horror', 'Literature', '19th Century', 'Cultural', 'Germany']","https://www.goodreads.com/book/show/1576915.The_Devil_s_Elixirs"
"The Principles of Political Economy and Taxation","9780486434612","3.8","David Ricardo","English","320","Dover Publications","June 11th 2004","['Nonfiction', 'Economics', 'Politics', 'Philosophy', 'Classics']","https://www.goodreads.com/book/show/318041.The_Principles_of_Political_Economy_and_Taxation"
"The Heart of Mid-Lothian","9780140431292","3.69","Walter Scott","English","793","Penguin Classics","August 25th 1994","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Scotland', 'Literature']","https://www.goodreads.com/book/show/699484.The_Heart_of_Mid_Lothian"
"The Absentee","9780140436457","3.59","Maria Edgeworth","English","320","Penguin Books","May 3rd 2000","['Classics', 'Fiction', 'Literature', '19th Century']","https://www.goodreads.com/book/show/608762.The_Absentee"
"Theory of Colours","9780262570213","4.04","Johann Wolfgang von Goethe","English","486","Mit Press","March 15th 1970","['Nonfiction', 'Art', 'Design', 'Philosophy', 'Reference']","https://www.goodreads.com/book/show/18225.Theory_of_Colours"
"Biographia Literaria: Biographical Sketches of my Literary Life & Opinions","9780691018614","3.94","Samuel Taylor Coleridge","","866","Princeton University Press","February 1st 1985","['Philosophy', 'Poetry', 'Nonfiction', 'Criticism', 'Literary Criticism', 'Biography', 'Classics', 'Medievalism', 'Romanticism', 'Autobiography', 'Memoir', 'Writing', 'Essays', 'Biography', 'Autobiography']","https://www.goodreads.com/book/show/350099.Biographia_Literaria"
"Old Mortality","9780140430981","3.74","Walter Scott","English","608","Penguin Classics","July 30th 1975","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Scotland', 'Literature', '19th Century']","https://www.goodreads.com/book/show/699603.Old_Mortality"
"The Necessity of Atheism and Other Essays","9780879757748","4.14","Percy Bysshe Shelley","English","95","Prometheus Books","June 1st 1993","['Philosophy', 'Religion', 'Writing', 'Essays', 'Religion', 'Atheism', 'Nonfiction', 'Classics']","https://www.goodreads.com/book/show/223398.The_Necessity_of_Atheism_and_Other_Essays"
"Guide to the Lakes","9780711223653","3.8","William Wordsworth","English","224","Frances Lincoln","April 1st 2004","[]","https://www.goodreads.com/book/show/2056416.Guide_to_the_Lakes"
"Queen Mab, a Philosophical Poem, with Notes. [Reputed to Have Been Given by the Author to W. Francis. Wanting the Title-Leaf, Dedication and Part of the Last Leaf].","9781150118616","3.75","Percy Bysshe Shelley","English","106","General Books","January 31st 2012","['Poetry', 'Classics', 'Philosophy', 'Fantasy', 'Politics', 'Classics', 'Classic Literature']","https://www.goodreads.com/book/show/9375972-queen-mab-a-philosophical-poem-with-notes-reputed-to-have-been-given"
"Manfred","9781103516810","3.83","George Gordon Byron","English","84","BiblioBazaar","March 10th 2009","['Poetry', 'Classics', 'Plays', 'Drama', 'Gothic', 'Medievalism', 'Romanticism', 'Fiction']","https://www.goodreads.com/book/show/3730956-manfred"
"Sappho","9783150043783","2.78","Franz Grillparzer","German","80","Reclam","1986","['European Literature', 'German Literature', 'Plays']","https://www.goodreads.com/book/show/6476324-sappho"
"The Prince of Homburg","9781840022674","3.11","Heinrich von Kleist","English","112","Oberon Books","September 1st 2002","['Plays', 'Classics', 'European Literature', 'German Literature', 'Drama', 'Academic', 'School', 'Fiction']","https://www.goodreads.com/book/show/951353.The_Prince_of_Homburg"
"The Duel","9781935554530","3.77","Heinrich von Kleist","English","58","Melville House","August 16th 2011","['Novella', 'Classics', 'Fiction', 'European Literature', 'German Literature', 'Literature', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/9963823-the-duel"
"The Robber Bridegroom","9780141398570","3.66","Jacob Grimm","","55","Penguin Classics","February 26th 2015","['Classics', 'Short Stories', 'Fantasy', 'Fiction']","https://www.goodreads.com/book/show/24874358-the-robber-bridegroom"
"Peter Schlemihls wundersame Geschichte","9783150000939","3.65","Adelbert von Chamisso","German","96","Philipp Reclam jun. Verlag","January 28th 1986","['Classics', 'European Literature', 'German Literature', 'Fiction', 'Fantasy']","https://www.goodreads.com/book/show/1241561.Peter_Schlemihls_wundersame_Geschichte"
"Undine","9781587156892","3.81","Friedrich Heinrich Karl de la Motte FouquÃ©","German","128","Borgo Press","May 1st 2002","['Fantasy', 'Classics', 'European Literature', 'German Literature', 'Fiction', 'Fantasy', 'Fairy Tales', 'Romance']","https://www.goodreads.com/book/show/140996.Undine"
"The Scottish Chiefs","9780684193403","3.97","Jane  Porter","English","520","Atheneum Books","September 30th 1991","['Historical', 'Historical Fiction', 'Classics', 'Fiction', 'Cultural', 'Scotland', 'Literature']","https://www.goodreads.com/book/show/748069.The_Scottish_Chiefs"
"The Roman History Volume 1","9781230328881","0.0","Barthold Georg Niebuhr","","118","Theclassics.Us","September 12th 2013","[]","https://www.goodreads.com/book/show/20271948-the-roman-history-volume-1"
"The Diary of John Evelyn","9781843831099","3.87","John Evelyn","English","[]","Boydell Press","September 1st 2004","['History', 'Biography', 'Nonfiction', 'European Literature', 'British Literature', 'Adventure', 'Pirates', 'Autobiography', 'Memoir', 'Classics']","https://www.goodreads.com/book/show/1724103.The_Diary_of_John_Evelyn"
"Lectures on the English Poets","9781605970097","4.14","William Hazlitt","English","220","Book Jungle","February 18th 2008","['Poetry', 'Classics', 'Writing', 'Essays', 'Criticism', 'Literary Criticism', 'Literature', 'English Literature']","https://www.goodreads.com/book/show/4447374-lectures-on-the-english-poets"
"Mathilda by Mary Wollstonecraft Shelley, Fiction, Classics","9781598188288","3.21","Mary Wollstonecraft Shelley","English","124","Aegypan","June 1st 2006","['Classics', 'Fiction', 'Short Stories', 'Literature', '19th Century']","https://www.goodreads.com/book/show/2548346.Mathilda_by_Mary_Wollstonecraft_Shelley_Fiction_Classics"
"On a Theatre of Marionettes","9780902015265","4.12","Heinrich von Kleist","English","18","Acorn Press","1989","['Philosophy', 'Nonfiction', 'European Literature', 'German Literature', 'Literature', 'Writing', 'Essays']","https://www.goodreads.com/book/show/4588072-on-a-theatre-of-marionettes"
"Melincourt; Or Sir Oran Hautton","9780548189900","3.67","Thomas Love Peacock","English","200","Kessinger Publishing","July 1st 2007","['Fantasy', 'Abandoned', 'Classics']","https://www.goodreads.com/book/show/2778232-melincourt-or-sir-oran-hautton"
"Headlong Hall","9781406908459","3.41","Thomas Love Peacock","English","86","Hard Press","November 3rd 2006","['Classics', 'Fiction', 'Humor', 'European Literature', 'British Literature', 'Literature', 'Literature', '19th Century', 'Novella', 'Philosophy', 'Historical', 'Novels']","https://www.goodreads.com/book/show/132247.Headlong_Hall"
"Das FrÃ¤ulein von Scuderi","9783150000250","3.41","E.T.A. Hoffmann","German","79","Reclam","September 28th 1986","['Classics', 'European Literature', 'German Literature', 'Fiction', 'Academic', 'School', 'Mystery']","https://www.goodreads.com/book/show/1436717.Das_Fr_ulein_von_Scuderi"
"The Epicure's Almanack: Eating and Drinking in Regency London (The Original 1815 Guidebook)","9780712358613","4.86","Ralph Rylance","English","313","British Library","August 31st 2012","['History', 'Nonfiction', 'Reference', 'Research']","https://www.goodreads.com/book/show/13226418-the-epicure-s-almanack"
"Kelroy","9780195077032","3.74","Rebecca Rush","English","224","Oxford University Press, USA","January 14th 1993","['Fiction', 'Classics']","https://www.goodreads.com/book/show/637091.Kelroy"
"The Deserted House","9781409936688","3.13","E.T.A. Hoffmann","English","48","Dodo Press","November 1st 2008","['Classics', 'Horror', 'European Literature', 'German Literature', 'Gothic', 'Cultural', 'Germany', 'Short Stories', 'Fiction']","https://www.goodreads.com/book/show/6383520-the-deserted-house"
"Der Sandmann","9783458326342","3.71","E.T.A. Hoffmann","German","83","Insel Verlag","1986","['Classics', 'European Literature', 'German Literature', 'Horror', 'Short Stories', 'Fiction', 'Academic', 'School']","https://www.goodreads.com/book/show/680596.Der_Sandmann"
"Self-Control","9781486490646","3.07","Mary Brunton","","200","Emereo Classics","March 14th 2013","['Fiction', 'Cultural', 'Scotland', 'Medievalism', 'Romanticism']","https://www.goodreads.com/book/show/17677644-self-control"
"The Passions","9780405060137","5.0","Charlotte Dacre","English","1171","Arno Press","","['Fiction']","https://www.goodreads.com/book/show/1389394.The_Passions"
"St. Irvyne","9781419148712","3.18","Percy Bysshe Shelley","English","92","Kessinger Publishing","June 1st 2004","['Gothic', 'Classics', 'Literature', 'Historical']","https://www.goodreads.com/book/show/6910000-st-irvyne"
"Dichtung und Wahrheit I & II (Werke, Volume 8)","9783895086694","3.9","Johann Wolfgang von Goethe","German","487","Konemann","January 1st 1999","[]","https://www.goodreads.com/book/show/3048058-dichtung-und-wahrheit-i-ii"
"Zastrozzi","9781843910299","3.19","Percy Bysshe Shelley","English","136","Hesperus Press","November 1st 2002","['Gothic', 'Classics', 'Fiction', 'Literature', 'Horror', 'European Literature', 'British Literature', 'Cultural', 'Italy', 'Literature', '19th Century', 'Historical', 'Historical Fiction', 'Novels']","https://www.goodreads.com/book/show/905394.Zastrozzi"
"Eighteen Hundred and Eleven","9781406507713","3.47","Anna Laetitia Barbauld","English","48","Dodo Press","May 23rd 2006","['Poetry', 'Classics']","https://www.goodreads.com/book/show/269526.Eighteen_Hundred_and_Eleven"
"The Giaour: A Fragment of a Turkish Tale","9781425035624","3.23","George Gordon Byron","English","56","","","['Poetry', 'Classics', 'Medievalism', 'Romanticism', 'Fiction', 'European Literature', 'British Literature', 'Academic', 'School']","https://www.goodreads.com/book/show/1330217.The_Giaour"
