Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL,,,,,,,,
Sarah's Key,9780312370831,https://dj6cnfthgyqas.cloudfront.net/0312370830-original.jpg,$10.99,https://play.google.com/store/books/details/Tatiana_de_Rosnay_Sarah_s_Key?id=HQwZYSf8x-8C,$24.94,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312370831,$36.99,http://www.indiebound.org/book/9780312370831?aff=rifflebooks,,,,,,,,
Cutting for Stone,9780375414497,https://dj6cnfthgyqas.cloudfront.net/0375414495-original.jpg,$13.99,https://play.google.com/store/books/details/Abraham_Verghese_Cutting_for_Stone?id=7g0V6jddJxkC,$30.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375414497,$32.50,http://www.indiebound.org/book/9780375414497?aff=rifflebooks,,,,,,,,
Seabiscuit: An American Legend,9780345465085,https://dj6cnfthgyqas.cloudfront.net/0345465083-original.jpg,$15.99,https://play.google.com/store/books/details/Laura_Hillenbrand_Seabiscuit?id=oEFpcR9p4GYC,$7.53,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345465085,$7.99,http://www.indiebound.org/book/9780345465085?aff=rifflebooks,,,,,,,,
The Pact,9780061150142,https://dj6cnfthgyqas.cloudfront.net/0061150142-original.jpg,$8.99,https://play.google.com/store/books/details/Jodi_Picoult_The_Pact?id=TmRmk64eP-EC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061150142,$7.99,http://www.indiebound.org/book/9780061150142?aff=rifflebooks,,&gt,Binding: Paperback &lt,&gt,Author: JodiPicoult &lt,&gt,Publisher: HarperPerennial,
Shantaram,9781920769208,https://dj6cnfthgyqas.cloudfront.net/192076920X-original.jpg,$10.99,https://play.google.com/store/books/details/Gregory_David_Roberts_Shantaram?id=1nOvLGnVZJAC,$35.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781920769208,,,,,,,,,,
Empire Falls,9780375726408,https://dj6cnfthgyqas.cloudfront.net/0375726403-original.jpg,$17.99,https://play.google.com/store/books/details/Richard_Russo_Empire_Falls?id=x6eU4gwtnOEC,$11.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375726408,$16.95,http://www.indiebound.org/book/9780375726408?aff=rifflebooks,,,,,,,,
House of Leaves,9780385603102,https://dj6cnfthgyqas.cloudfront.net/038560310X-original.jpg,$9.99,https://play.google.com/store/books/details/Helen_Garner_This_House_of_Grief?id=QX6fAwAAQBAJ,$29.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385603102,$39.55,http://www.indiebound.org/book/9780385603102?aff=rifflebooks,,,,,,,,
The Story of Edgar Sawtelle,9780061374227,https://dj6cnfthgyqas.cloudfront.net/0061374229-original.jpg,$12.99,https://play.google.com/store/books/details/David_Wroblewski_The_Story_of_Edgar_Sawtelle?id=LCC-6fnkzOIC,$23.93,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061374227,$25.95,http://www.indiebound.org/book/9780061374227?aff=rifflebooks,,,,,,,,
"A Great and Terrible Beauty (Gemma Doyle, #1)",9780689875342,https://dj6cnfthgyqas.cloudfront.net/0689875347-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Libba_Bray_A_Great_and_Terrible_Beauty?id=AQAAAADVckFyhM,,,,,,,,,,,,
White Teeth,9780375703867,https://dj6cnfthgyqas.cloudfront.net/0375703861-original.jpg,$9.99,https://play.google.com/store/books/details/Zadie_Smith_White_Teeth?id=vO4R4cPAzuwC,$11.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375703867,$16.95,http://www.indiebound.org/book/9780375703867?aff=rifflebooks,,,,,,,,
Blink: The Power of Thinking Without Thinking,9780316010665,https://dj6cnfthgyqas.cloudfront.net/0316010669-original.jpg,$14.99,https://play.google.com/store/books/details/Malcolm_Gladwell_Blink?id=VKGbb1hg8JAC,$10.74,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316010665,$17.00,http://www.indiebound.org/book/9780316010665?aff=rifflebooks,,,,,,,,
Fast Food Nation: The Dark Side of the All-American Meal,9780060838584,,,,,,,,,,,,,,,
Anansi Boys,9780060515195,https://dj6cnfthgyqas.cloudfront.net/B000FCKENQ-original.jpg,$9.99,https://play.google.com/store/books/details/Neil_Gaiman_Anansi_Boys?id=NTKe4tS2dhgC,$6.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060515195,$7.99,http://www.indiebound.org/book/9780060515195?aff=rifflebooks,,,,,,,,
John Adams,9780743223133,https://dj6cnfthgyqas.cloudfront.net/0743223136-original.jpg,$18.99,https://play.google.com/store/books/details/John_Adams_The_Portable_John_Adams?id=FRHwcReysFUC,$12.59,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743223133,$20.00,http://www.indiebound.org/book/9780743223133?aff=rifflebooks,,,,,,,,
Year of Wonders,9780142001431,https://dj6cnfthgyqas.cloudfront.net/0007743033-original.jpg,$10.99,https://play.google.com/store/books/details/Geraldine_Brooks_Year_of_Wonders?id=-OZCX5HClqYC,$10.96,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142001431,$17.00,http://www.indiebound.org/book/9780142001431?aff=rifflebooks,,,,,,,,
Daughter of Fortune,9780061120251,https://dj6cnfthgyqas.cloudfront.net/0061120251-original.jpg,$11.99,https://play.google.com/store/books/details/Isabel_Allende_Daughter_of_Fortune?id=oyzIAgAAQBAJ,$9.51,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061120251,$14.99,http://www.indiebound.org/book/9780061120251?aff=rifflebooks,,,,,,,,
What Is the What,9781932416640,https://dj6cnfthgyqas.cloudfront.net/1932416641-original.jpg,Free,https://play.google.com/store/books/details/Herbert_W_Armstrong_Who_or_What_Is_the_Prophetic_B?id=XdlaAQAAQBAJ,$24.44,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781932416640,$26.00,http://www.indiebound.org/book/9781932416640?aff=rifflebooks,,,,,,,,
Peace Like a River,9780802139252,https://dj6cnfthgyqas.cloudfront.net/0802139256-original.jpg,$9.99,https://play.google.com/store/books/details/Leif_Enger_Peace_Like_a_River?id=UH84pmcSGqEC,$10.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802139252,$16.00,http://www.indiebound.org/book/9780802139252?aff=rifflebooks,,,,,,,,
The Audacity of Hope: Thoughts on Reclaiming the American Dream,9780307237699,https://dj6cnfthgyqas.cloudfront.net/0307237699-original.jpg,$10.99,https://play.google.com/store/books/details/Barack_Obama_The_Audacity_of_Hope?id=k85pcYttpW0C,$18.54,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307237699,$27.00,http://www.indiebound.org/book/9780307237699?aff=rifflebooks,,,,,,,,
"The Last Olympian (Percy Jackson and the Olympians, #5)",9780739380338,,,,,,,,,,,,,,,
"The Sea of Monsters (Percy Jackson and the Olympians, #2)",9780786856862,https://dj6cnfthgyqas.cloudfront.net/0786856866-original.jpg,,,$13.44,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780786856862,$17.99,http://www.indiebound.org/book/9780786856862?aff=rifflebooks,,,,,,,,
"Inkheart (Inkworld, #1)",9780439709101,https://dj6cnfthgyqas.cloudfront.net/0439709105-original.jpg,$35.03,https://play.google.com/store/audiobooks/details/Cornelia_Funke_Inkdeath?id=AQAAAADimyub2M,$9.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780439709101,$10.99,http://www.indiebound.org/book/9780439709101?aff=rifflebooks,,,,,,,,
"Animal, Vegetable, Miracle: A Year of Food Life",9780060852559,https://dj6cnfthgyqas.cloudfront.net/0060852550-original.jpg,$11.99,https://play.google.com/store/books/details/Barbara_Kingsolver_Animal_Vegetable_Miracle_10th_a?id=0HTUDAAAQBAJ,$26.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060852559,$26.95,http://www.indiebound.org/book/9780060852559?aff=rifflebooks,,,,,,,,
"City of Glass (The Mortal Instruments, #3)",9781416914303,https://dj6cnfthgyqas.cloudfront.net/1416914307-original.jpg,,,$17.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416914303,$24.99,http://www.indiebound.org/book/9781416914303?aff=rifflebooks,,,,,,,,
Under the Banner of Heaven: A Story of Violent Faith,9780330419123,https://dj6cnfthgyqas.cloudfront.net/0330419129-original.jpg,$13.99,https://play.google.com/store/books/details/Jon_Krakauer_Under_the_Banner_of_Heaven?id=0DQaTU7Opq0C,,,,,,,,,,,,
"City of Ashes (The Mortal Instruments, #2)",9781416914297,https://dj6cnfthgyqas.cloudfront.net/1416914293-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Cassandra_Clare_City_of_Ashes?id=AQAAAIBStWM1IM,$17.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416914297,$24.99,http://www.indiebound.org/book/9781416914297?aff=rifflebooks,,,,,,,,
World War Z: An Oral History of the Zombie War,9780307346605,https://dj6cnfthgyqas.cloudfront.net/0307346609-original.jpg,$10.99,https://play.google.com/store/books/details/Max_Brooks_World_War_Z?id=X4Z-6_UjUK8C,$19.43,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307346605,$26.00,http://www.indiebound.org/book/9780307346605?aff=rifflebooks,,,,,,,,
"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",9781423101468,https://dj6cnfthgyqas.cloudfront.net/1423101464-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Rick_Riordan_The_Battle_of_the_Labyrinth?id=AQAAAAD4MBww9M,$13.98,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781423101468,$17.99,http://www.indiebound.org/book/9781423101468?aff=rifflebooks,,,,,,,,
Plain Truth,9780743275019,https://dj6cnfthgyqas.cloudfront.net/0743275012-original.jpg,$13.99,https://play.google.com/store/books/details/Jodi_Picoult_Plain_Truth?id=Ch4p4AiTCfUC,$15.12,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743275019,$16.00,http://www.indiebound.org/book/9780743275019?aff=rifflebooks,,,,,,,,
Suite Fran̤aise,9781400096275,https://dj6cnfthgyqas.cloudfront.net/1400096278-original.jpg,$12.99,https://play.google.com/store/books/details/Irene_Nemirovsky_Suite_Francaise?id=BmRO5gXtcbkC,$10.98,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400096275,$16.00,http://www.indiebound.org/book/9781400096275?aff=rifflebooks,,,,,,,,
A Short History of Nearly Everything,9780767908184,https://dj6cnfthgyqas.cloudfront.net/076790818X-original.jpg,$14.99,https://play.google.com/store/books/details/Bill_Bryson_A_Short_History_of_Nearly_Everything?id=_CWlKRYLbIwC,$11.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780767908184,$18.00,http://www.indiebound.org/book/9780767908184?aff=rifflebooks,,,,,,,,
"Gilead (Gilead, #1)",9780312424404,https://dj6cnfthgyqas.cloudfront.net/031242440X-original.jpg,,,$11.27,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312424404,$16.00,http://www.indiebound.org/book/9780312424404?aff=rifflebooks,,,,,,,,
"The Penultimate Peril (A Series of Unfortunate Events, #12)",9780064410151,https://dj6cnfthgyqas.cloudfront.net/0064410153-original.jpg,$15.33,https://play.google.com/store/audiobooks/details/Lemony_Snicket_Series_of_Unfortunate_Events_12_The?id=AQAAAAAFfl5-SM,$8.81,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780064410151,$13.99,http://www.indiebound.org/book/9780064410151?aff=rifflebooks,,,,,,,,
The Boy in the Striped Pajamas,9780385751063,https://dj6cnfthgyqas.cloudfront.net/0385751060-original.jpg,$10.99,https://play.google.com/store/books/details/John_Boyne_The_Boy_in_the_Striped_Pajamas?id=p-2s2PWArTQC,$12.69,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385751063,$17.99,http://www.indiebound.org/book/9780385751063?aff=rifflebooks,,,,,,,,
"The Titan's Curse (Percy Jackson and the Olympians, #3)",9780141382890,https://dj6cnfthgyqas.cloudfront.net/0141382899-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Rick_Riordan_The_Titan_s_Curse?id=AQAAAAD441zjtM,$16.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780141382890,,,,,,,,,,
The Book of Lost Things,9780743298858,https://dj6cnfthgyqas.cloudfront.net/0743298853-original.jpg,$16.99,https://play.google.com/store/books/details/John_Connolly_The_Book_of_Lost_Things?id=GSRhnPVpNyQC,$21.40,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743298858,$23.00,http://www.indiebound.org/book/9780743298858?aff=rifflebooks,,,,,,,,
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",9780380813810,https://dj6cnfthgyqas.cloudfront.net/0380813815-original.jpg,$11.99,https://play.google.com/store/books/details/Christopher_Moore_Lamb?id=WbGDfPB2ugoC,$9.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780380813810,$14.99,http://www.indiebound.org/book/9780380813810?aff=rifflebooks,,,,,,,,
"Graceling (Graceling Realm, #1)",9780152063962,https://dj6cnfthgyqas.cloudfront.net/015206396X-original.jpg,$16.86,https://play.google.com/store/audiobooks/details/Megan_Whalen_Turner_A_Conspiracy_of_Kings?id=AQAAAADE5XvlrM,$12.65,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780152063962,$17.99,http://www.indiebound.org/book/9780152063962?aff=rifflebooks,,,,,,,,
"Frostbite (Vampire Academy, #2)",9781595141750,https://dj6cnfthgyqas.cloudfront.net/1595141758-original.jpg,,,$8.83,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781595141750,$10.99,http://www.indiebound.org/book/9781595141750?aff=rifflebooks,,,,,,,,
On Writing: A Memoir of the Craft,9780743455961,,,,,,,,,,,,,,,
We Need to Talk About Kevin,9780061124297,https://dj6cnfthgyqas.cloudfront.net/006112429X-original.jpg,$13.08,https://play.google.com/store/books/details/Lionel_Shriver_We_Need_to_Talk_About_Kevin?id=XyoHsP12NNcC,$10.39,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061124297,$15.99,http://www.indiebound.org/book/9780061124297?aff=rifflebooks,,,,,,,,
"Shadow Kiss (Vampire Academy, #3)",9781595141972,https://dj6cnfthgyqas.cloudfront.net/1595141979-original.jpg,$10.99,https://play.google.com/store/books/details/Michelle_Rowen_Vampire_Academy?id=TW_V_CXMBEMC,$9.05,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781595141972,$10.99,http://www.indiebound.org/book/9781595141972?aff=rifflebooks,,,,,,,,
Mystic River,9780060584757,https://dj6cnfthgyqas.cloudfront.net/0060584750-original.jpg,$11.99,https://play.google.com/store/books/details/Dennis_Lehane_Mystic_River?id=mt6lRtdIdIUC,$14.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060584757,$14.99,http://www.indiebound.org/book/9780060584757?aff=rifflebooks,,,,,,,,
Marley and Me: Life and Love With the World's Worst Dog,9780739461198,https://dj6cnfthgyqas.cloudfront.net/0739461192-original.jpg,$11.99,https://play.google.com/store/books/details/John_Grogan_Marley_Me?id=MKSjqd_1Pr4C,,,,,,,,,,,,
The Invention of Hugo Cabret,9780439813785,https://dj6cnfthgyqas.cloudfront.net/0439813786-original.jpg,$15.75,https://play.google.com/store/books/details/Brian_Selznick_The_Invention_of_Hugo_Cabret?id=Ix0oCgAAQBAJ,$17.12,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780439813785,$24.99,http://www.indiebound.org/book/9780439813785?aff=rifflebooks,,,,,,,,
Prodigal Summer,9780060959036,https://dj6cnfthgyqas.cloudfront.net/0060959037-original.jpg,$11.99,https://play.google.com/store/books/details/Barbara_Kingsolver_Prodigal_Summer?id=qeaq40q-AZAC,$11.08,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060959036,$16.99,http://www.indiebound.org/book/9780060959036?aff=rifflebooks,,,,,,,,
"The Lost Symbol (Robert Langdon, #3)",9780385504225,https://dj6cnfthgyqas.cloudfront.net/0385504225-original.jpg,$34.15,https://play.google.com/store/audiobooks/details/Dan_Brown_The_Lost_Symbol?id=AQAAAAD4gDSA3M,$25.62,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385504225,$29.95,http://www.indiebound.org/book/9780385504225?aff=rifflebooks,,,,,,,,
The Secret Magdalene,9780307346667,https://dj6cnfthgyqas.cloudfront.net/0307346668-original.jpg,$13.99,https://play.google.com/store/books/details/Ki_Longfellow_The_Secret_Magdalene?id=bWO7wgDgtqwC,$22.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307346667,$24.95,http://www.indiebound.org/book/9780307346667?aff=rifflebooks,,,,,,,,
The Elegance of the Hedgehog,9781933372600,https://dj6cnfthgyqas.cloudfront.net/1933372605-original.jpg,$4.58,https://play.google.com/store/books/details/Bright_Summaries_The_Elegance_of_the_Hedgehog_by_M?id=2VfDDgAAQBAJ,$9.67,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781933372600,$15.00,http://www.indiebound.org/book/9781933372600?aff=rifflebooks,,,,,,,,
"Blood Promise (Vampire Academy, #4)",9781595141989,https://dj6cnfthgyqas.cloudfront.net/1595141987-original.jpg,$10.99,https://play.google.com/store/books/details/Michelle_Rowen_Vampire_Academy?id=TW_V_CXMBEMC,$11.30,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781595141989,$16.99,http://www.indiebound.org/book/9781595141989?aff=rifflebooks,,,,,,,,
"A Feast for Crows (A Song of Ice and Fire, #4)",9780553582024,https://dj6cnfthgyqas.cloudfront.net/055358202X-original.jpg,$48.00,https://play.google.com/store/audiobooks/details/George_R_R_Martin_A_Feast_for_Crows?id=AQAAAAB4czVzXM,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553582024,$9.99,http://www.indiebound.org/book/9780553582024?aff=rifflebooks,,,,,,,,
"The Eyre Affair (Thursday Next, #1)",9780142001806,https://dj6cnfthgyqas.cloudfront.net/0142001805-original.jpg,$16.95,https://play.google.com/store/audiobooks/details/Jasper_Fforde_Lost_in_a_Good_Book?id=AQAAAACaNV811M,$12.29,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142001806,$17.00,http://www.indiebound.org/book/9780142001806?aff=rifflebooks,,,,,,,,
"Artemis Fowl (Artemis Fowl, #1)",9780786817870,https://dj6cnfthgyqas.cloudfront.net/0786817879-original.jpg,,,$5.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780786817870,$5.99,http://www.indiebound.org/book/9780786817870?aff=rifflebooks,,,,,,,,
The Tales of Beedle the Bard,9780747599876,https://dj6cnfthgyqas.cloudfront.net/0747599874-original.jpg,$7.99,https://play.google.com/store/books/details/J_K_Rowling_The_Tales_of_Beedle_the_Bard?id=Q-shDAAAQBAJ,$0.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780747599876,,,,,,,,,,
Reading Lolita in Tehran: A Memoir in Books,9780812971064,https://dj6cnfthgyqas.cloudfront.net/081297106X-original.jpg,$17.99,https://play.google.com/store/books/details/Azar_Nafisi_Reading_Lolita_in_Tehran?id=BAPYyCrqReUC,$12.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812971064,$17.00,http://www.indiebound.org/book/9780812971064?aff=rifflebooks,,,,,,,,
"Confessions of a Shopaholic (Shopaholic, #1)",9780440241416,https://dj6cnfthgyqas.cloudfront.net/0440241413-original.jpg,,,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440241416,$7.99,http://www.indiebound.org/book/9780440241416?aff=rifflebooks,,,,,,,,
The Tale of Despereaux,9780763625290,https://dj6cnfthgyqas.cloudfront.net/B002NC733K-original.jpg,$9.33,https://play.google.com/store/books/details/Kate_DiCamillo_The_Tale_of_Despereaux?id=rsi8h_NkCosC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780763625290,$7.99,http://www.indiebound.org/book/9780763625290?aff=rifflebooks,,,,,,,,
Still Alice,9780595440092,https://dj6cnfthgyqas.cloudfront.net/0595440096-original.jpg,$7.99,https://play.google.com/store/books/details/Lisa_Genova_Still_Alice?id=U58fgAHVmqEC,$16.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780595440092,,,,,,,,,,
The Known World,9780061159176,https://dj6cnfthgyqas.cloudfront.net/0061159174-original.jpg,$11.99,https://play.google.com/store/books/details/Edward_P_Jones_The_Known_World?id=MUvmubRKCaYC,$11.79,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061159176,$16.99,http://www.indiebound.org/book/9780061159176?aff=rifflebooks,,,,,,,,
