Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL
Not As a Stranger,9781568491189,https://dj6cnfthgyqas.cloudfront.net/1568491182-original.jpg,$5.99,https://play.google.com/store/books/details/Barbara_Freethy_Falling_For_A_Stranger_Callaways_3?id=MXuAAgAAQBAJ,$39.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781568491189,,
Life Among the Savages,9780140267679,https://dj6cnfthgyqas.cloudfront.net/0140267670-original.jpg,$13.99,https://play.google.com/store/books/details/Shirley_Jackson_Life_among_the_Savages?id=8tjZhq3beSMC,$13.08,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140267679,$15.00,http://www.indiebound.org/book/9780140267679?aff=rifflebooks
"The River at Green Knowe (Green Knowe, #3)",9780152026073,https://dj6cnfthgyqas.cloudfront.net/015202607X-original.jpg,$7.46,https://play.google.com/store/books/details/Lucy_M_Boston_The_Children_of_Green_Knowe_Collecti?id=7YVRAAAAQBAJ,$13.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780152026073,$13.95,http://www.indiebound.org/book/9780152026073?aff=rifflebooks
Folk Medicine,9780345471741,https://dj6cnfthgyqas.cloudfront.net/0345471741-original.jpg,$3.82,https://play.google.com/store/books/details/D_C_Jarvis_Folk_Medicine?id=0gB-CgAAQBAJ,$14.15,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345471741,$16.00,http://www.indiebound.org/book/9780345471741?aff=rifflebooks
Anatomy of a Murder,9780312033569,https://dj6cnfthgyqas.cloudfront.net/0312033567-original.jpg,$10.99,https://play.google.com/store/books/details/Robert_Traver_Anatomy_of_a_Murder?id=vevfoR2CKZIC,$13.41,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312033569,$19.99,http://www.indiebound.org/book/9780312033569?aff=rifflebooks
The Liberal Imagination: Essays on Literature and Society,9780151511976,https://dj6cnfthgyqas.cloudfront.net/0151511977-original.jpg,$9.99,https://play.google.com/store/books/details/Lionel_Trilling_The_Liberal_Imagination?id=FGXzQs0ajJkC,$10.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780151511976,,
Tristes Tropiques,9780140165623,https://dj6cnfthgyqas.cloudfront.net/0140165622-original.jpg,$18.99,https://play.google.com/store/books/details/Claude_Levi_Strauss_Tristes_Tropiques?id=lfrk6HmuN7EC,,,$20.00,http://www.indiebound.org/book/9780140165623?aff=rifflebooks
"Gideon's Month (Gideon, #4)",9780821727669,https://dj6cnfthgyqas.cloudfront.net/0821727664-original.jpg,$26.95,https://play.google.com/store/audiobooks/details/Douglas_Preston_The_Pharaoh_Key?id=AQAAAECUCwZLgM,$3.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780821727669,,
April Lady,-1,,$9.99,https://play.google.com/store/books/details/Georgette_Heyer_April_Lady?id=C8KXXpGuxZUC,,,,
"The Lord of the Rings (The Lord of the Rings, #1-3)",9780618640157,https://dj6cnfthgyqas.cloudfront.net/0618343997-original.jpg,,,$12.82,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780618640157,$20.00,http://www.indiebound.org/book/9780618640157?aff=rifflebooks
Too Many Ghosts,9780930330804,https://dj6cnfthgyqas.cloudfront.net/0930330803-original.jpg,$9.99,https://play.google.com/store/books/details/Dorah_L_Williams_Haunted_Incredible_True_Stories_o?id=3sqrAwAAQBAJ,$5.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780930330804,,
La Gloire de mon pÃ¨re,9782877065078,https://dj6cnfthgyqas.cloudfront.net/2877065073-original.jpg,$13.99,https://play.google.com/store/books/details/Karine_Tuil_L_invention_de_nos_vies?id=0eYqAAAAQBAJ,,,$18.95,http://www.indiebound.org/book/9782877065078?aff=rifflebooks
The Family Moskat,9780374503925,https://dj6cnfthgyqas.cloudfront.net/0374503923-original.jpg,$9.99,https://play.google.com/store/books/details/Janet_Hadda_Isaac_Bashevis_Singer?id=1pxBtkICDMMC,,,$45.00,http://www.indiebound.org/book/9780374503925?aff=rifflebooks
The Pogo Stepmother Goose,9780839823902,https://dj6cnfthgyqas.cloudfront.net/0839823908-original.jpg,,,,,,
The Unknown Ajax,-1,,$8.81,https://play.google.com/store/books/details/Georgette_Heyer_The_Unknown_Ajax?id=YAQKOSan_b4C,,,,
"Prisoner's Base (Nero Wolfe, #21)",9780553242690,https://dj6cnfthgyqas.cloudfront.net/0553242695-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Rex_Stout_Prisoner_s_Base?id=AQAAAABOAjQCaM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553242690,$7.99,http://www.indiebound.org/book/9780553242690?aff=rifflebooks
"Camilla (Camilla, #1)",9780440911715,https://dj6cnfthgyqas.cloudfront.net/0440911710-original.jpg,$29.95,https://play.google.com/store/audiobooks/details/Camilla_Lackberg_The_Ice_Princess?id=AQAAAICaA1KD2M,$4.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440911715,$4.50,http://www.indiebound.org/book/9780440911715?aff=rifflebooks
Round The Bend,9780892440535,,,,,,,
"The Happy Hollisters (Happy Hollisters, #1)",9780448168708,https://dj6cnfthgyqas.cloudfront.net/0448168707-original.jpg,$9.99,https://play.google.com/store/books/details/Jerry_West_America_s_Kindergartners?id=OfThBPFwdUMC,$2.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780448168708,,
"Silent Pool (Miss Silver, #24)",9780060810504,https://dj6cnfthgyqas.cloudfront.net/0060810505-original.jpg,$2.99,https://play.google.com/store/books/details/Patricia_Wentworth_The_Silent_Pool?id=RzU5AgAAQBAJ,$5.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060810504,,
The Ugly American,9780393318678,https://dj6cnfthgyqas.cloudfront.net/0393318672-original.jpg,$11.99,https://play.google.com/store/books/details/Ben_Mezrich_Ugly_Americans?id=Hdf2B9szNlwC,,,$15.95,http://www.indiebound.org/book/9780393318678?aff=rifflebooks
"Good Morning, Miss Dove",9780884118794,https://dj6cnfthgyqas.cloudfront.net/0884118797-original.jpg,$14.99,https://play.google.com/store/books/details/Sue_Klebold_A_Mother_s_Reckoning?id=l0kyCgAAQBAJ,$26.83,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780884118794,$27.95,http://www.indiebound.org/book/9780884118794?aff=rifflebooks
"The Fingerprint (Miss Silver, #30)",9780340689714,https://dj6cnfthgyqas.cloudfront.net/0340689714-original.jpg,$0.99,https://play.google.com/store/books/details/Patricia_Wentworth_Through_the_Wall?id=t-I5AgAAQBAJ,,,,
The Dancing Girl of Izu and Other Stories,9781887178945,https://dj6cnfthgyqas.cloudfront.net/1887178945-original.jpg,$13.99,https://play.google.com/store/books/details/Yasunari_Kawabata_Snow_Country?id=SDAA_TDs83gC,$10.26,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781887178945,$14.95,http://www.indiebound.org/book/9781887178945?aff=rifflebooks
Death in Berlin,9780312263089,https://dj6cnfthgyqas.cloudfront.net/0312263082-original.jpg,$7.99,https://play.google.com/store/books/details/M_M_Kaye_Death_in_Berlin?id=NgE6AgAAQBAJ,$16.88,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312263089,$19.99,http://www.indiebound.org/book/9780312263089?aff=rifflebooks
"The Space Merchants (The Space Merchants, #1)",9780575075283,https://dj6cnfthgyqas.cloudfront.net/0575075287-original.jpg,,,,,,
"The Black Mountain (Nero Wolfe, #24)",9780553272918,https://dj6cnfthgyqas.cloudfront.net/0553272918-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Rex_Stout_The_Black_Mountain?id=AQAAAABFAU8BGM,$3.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553272918,,
"The Clue in the Old Stagecoach (Nancy Drew Mystery Stories, #37)",9780448095370,https://dj6cnfthgyqas.cloudfront.net/0448095378-original.jpg,$8.99,https://play.google.com/store/books/details/Carolyn_Keene_The_Nancy_Drew_Sleuth_Book?id=kZ0AW4e0QTIC,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780448095370,$8.99,http://www.indiebound.org/book/9780448095370?aff=rifflebooks
Polly French of Whitford High,-1,,,,,,,
"The Secret of the Golden Pavilion (Nancy Drew Mystery Stories, #36)",9780006922063,https://dj6cnfthgyqas.cloudfront.net/0006922066-original.jpg,$9.99,https://play.google.com/store/books/details/Carolyn_Keene_Nancy_Drew_31_The_Ringmaster_s_Secre?id=impwGqHJ78QC,,,,
The Demolished Man,9781857988222,https://dj6cnfthgyqas.cloudfront.net/1857988221-original.jpg,$3.99,https://play.google.com/store/books/details/Cathryn_Fox_Demolished?id=pK0kDwAAQBAJ,,,,
Masks,9780394722184,https://dj6cnfthgyqas.cloudfront.net/0394722183-original.jpg,$6.99,https://play.google.com/store/books/details/Robert_J_Crane_Masks?id=7fGgDAAAQBAJ,$13.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780394722184,$14.95,http://www.indiebound.org/book/9780394722184?aff=rifflebooks
"Mystery at the Crossroads (The Dana Girls Mystery Stories, #16)",-1,,Free,https://play.google.com/store/apps/details?id=jp.komakuro.book12758,,,,
"Wild America: The Record of a 30,000 Mile Journey Around the Continent by a Distinguished Naturalist and His British Colleague",9780395864975,https://dj6cnfthgyqas.cloudfront.net/0395864976-original.jpg,,,$17.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780395864975,$17.00,http://www.indiebound.org/book/9780395864975?aff=rifflebooks
The Dud Avocado,9781590172322,https://dj6cnfthgyqas.cloudfront.net/1590172329-original.jpg,$10.99,https://play.google.com/store/books/details/Elaine_Dundy_The_Dud_Avocado?id=8Jw0AgAAQBAJ,$12.08,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781590172322,$15.95,http://www.indiebound.org/book/9781590172322?aff=rifflebooks
A Pocket Full of Rye (Miss Marple #7),9780451199867,https://dj6cnfthgyqas.cloudfront.net/0451199863-original.jpg,,,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780451199867,$6.99,http://www.indiebound.org/book/9780451199867?aff=rifflebooks
The God Boy,9780140018110,,,,,,,
The Voyeur,9780802131652,https://dj6cnfthgyqas.cloudfront.net/0802131654-original.jpg,$10.22,https://play.google.com/store/books/details/Gay_Talese_The_Voyeur_s_Motel?id=tD7jCwAAQBAJ,$14.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802131652,$14.00,http://www.indiebound.org/book/9780802131652?aff=rifflebooks
Los adioses,9788432211638,https://dj6cnfthgyqas.cloudfront.net/843221163X-original.jpg,$4.91,https://play.google.com/store/books/details/Juan_Carlos_Onetti_La_novia_robada?id=TvzPuGKf_08C,,,,
Puk pÃ¥ kostskole,-1,,$8.81,https://play.google.com/store/books/details/Lisbeth_Werner_P%C3%A5_med_vanten_Puk?id=6yRADwAAQBAJ,,,,
Geliebter und berÃ¼hmter Arzt,-1,,$6.02,https://play.google.com/store/books/details/Paul_Keller_Die_Heimat?id=RZ54DgAAQBAJ,,,,
The Naked Sun (Robot #2),9780586010167,https://dj6cnfthgyqas.cloudfront.net/0586010165-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Isaac_Asimov_The_Naked_Sun?id=AQAAAADalhyW1M,$13.05,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780586010167,,
Î ÏÏÎ½Î­ÏÎµÎ¹Î±,-1,,,,,,,
Religion and the Rebel,9780575012585,https://dj6cnfthgyqas.cloudfront.net/0575012587-original.jpg,$17.99,https://play.google.com/store/books/details/Brad_S_Gregory_Rebel_in_the_Ranks?id=bcfADQAAQBAJ,,,,
King Arthur and His Knights of the Round Table,9780140366709,https://dj6cnfthgyqas.cloudfront.net/0140366709-original.jpg,$8.27,https://play.google.com/store/books/details/Roger_Lancelyn_Green_King_Arthur_and_His_Knights_o?id=sT_WRxix9twC,$4.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140366709,$4.99,http://www.indiebound.org/book/9780140366709?aff=rifflebooks
Dynamite: The Story of Class Violence in America,9780877543619,https://dj6cnfthgyqas.cloudfront.net/0877543615-original.jpg,,,$8.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780877543619,,
The Last Angry Man,9780425049938,https://dj6cnfthgyqas.cloudfront.net/0425049930-original.jpg,$9.99,https://play.google.com/store/books/details/Jodi_Ellen_Malpas_With_This_Man?id=WgQ0DwAAQBAJ,$3.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780425049938,,
The Pirate (Annotated),9781534991729,https://dj6cnfthgyqas.cloudfront.net/1534991727-original.jpg,$0.73,https://play.google.com/store/books/details/Jack_London_Jack_London_s_Short_Stories_184_Tales?id=Bc8kDwAAQBAJ,$5.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781534991729,$5.99,http://www.indiebound.org/book/9781534991729?aff=rifflebooks
ÎÏÏÏ ÏÎ¿ Î±ÏÏÎ­ÏÎ¹ ÎµÎ¯Î½Î±Î¹ Î³Î¹Î± ÏÎ»Î¿ÏÏ Î¼Î±Ï,9789600402834,https://dj6cnfthgyqas.cloudfront.net/9600402833-original.jpg,,,,,,
ÐÑÐ¾ÑÐ°Ð½Ð½Ñ Ð· ÑÑÐ¾ÑÐ°,-1,,,,,,,
The Darling Buds of May,9780141029672,https://dj6cnfthgyqas.cloudfront.net/0141029676-original.jpg,$9.99,https://play.google.com/store/books/details/H_E_Bates_The_Darling_Buds_of_May?id=oUcqMrsXb_wC,$13.39,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780141029672,,
The Lonely Londoners,9780141188416,https://dj6cnfthgyqas.cloudfront.net/0141188413-original.jpg,$9.99,https://play.google.com/store/books/details/Sam_Selvon_The_Lonely_Londoners?id=MsxbBAAAQBAJ,$10.42,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780141188416,$14.22,http://www.indiebound.org/book/9780141188416?aff=rifflebooks
"Murder by the Book (Nero Wolfe, #19)",9780553763119,https://dj6cnfthgyqas.cloudfront.net/0553763113-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Rex_Stout_Homicide_Trinity?id=AQAAAACNAw4DkM,$14.13,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553763119,$16.00,http://www.indiebound.org/book/9780553763119?aff=rifflebooks
Malone Dies,9780802151179,https://dj6cnfthgyqas.cloudfront.net/0802151175-original.jpg,$9.99,https://play.google.com/store/books/details/Samuel_Beckett_Malone_Dies?id=llDciJppESYC,$7.22,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802151179,,
"Love, Power and Justice: Ontological Analysis & Ethical Applications",9780195002225,https://dj6cnfthgyqas.cloudfront.net/0195002229-original.jpg,,,$19.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780195002225,$19.99,http://www.indiebound.org/book/9780195002225?aff=rifflebooks
HMS Ulysses,9780006135128,https://dj6cnfthgyqas.cloudfront.net/0006135129-original.jpg,$2.99,https://play.google.com/store/books/details/Alistair_MacLean_HMS_Ulysses?id=TsJFRef3Tf0C,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780006135128,$16.75,http://www.indiebound.org/book/9780006135128?aff=rifflebooks
ÐÑÑÑÑ ÑÐºÑÐ°ÑÐ½ÑÑÐºÐ¾Ñ ÐºÑÐ»ÑÑÑÑÐ¸ - Ð¶ÐµÑÑÐ²Ð¸ Ð±ÑÐ»ÑÑÐ¾Ð²Ð¸ÑÑÐºÐ¾Ð³Ð¾ ÑÐµÑÐ¾ÑÑ,-1,,,,,,,
ÎÎµ ÏÎ¿ ÏÏÏÏÏÏÎ¿ ÏÏÎ¿Î½ ÏÎ¿Î¯ÏÎ¿,-1,,,,,,,
The Victorian Chaise-Longue,9780953478040,https://dj6cnfthgyqas.cloudfront.net/0953478041-original.jpg,$2.51,https://play.google.com/store/books/details/Doreen_Milstead_Blind_to_the_Love_That_s_In_Front?id=5EssDAAAQBAJ,,,,
Death of a Nurse,9780451069030,https://dj6cnfthgyqas.cloudfront.net/045106903X-original.jpg,$9.99,https://play.google.com/store/books/details/M_C_Beaton_Death_of_a_Nurse?id=nx_VCQAAQBAJ,$1.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780451069030,,
The Ark,9780152039011,https://dj6cnfthgyqas.cloudfront.net/0152039015-original.jpg,$9.99,https://play.google.com/store/books/details/Boyd_Morrison_The_Ark?id=-wswj5MX_QIC,$6.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780152039011,,
A Certain Smile,9789997413390,https://dj6cnfthgyqas.cloudfront.net/9997413393-original.jpg,$7.99,https://play.google.com/store/books/details/Judith_Michael_A_Certain_Smile?id=cpN_CwAAQBAJ,,,,
BirlibÃ¡n,-1,,,,,,,
"Systematic Theology, Vol 1",9780226803371,https://dj6cnfthgyqas.cloudfront.net/0226803376-original.jpg,$19.75,https://play.google.com/store/books/details/Minnesota_Robert_W_Jenson_Director_Center_for_Cath?id=4IDnEwABq1YC,,,$28.00,http://www.indiebound.org/book/9780226803371?aff=rifflebooks
Reach for the Sky,-1,,$9.99,https://play.google.com/store/books/details/Brian_Williams_Nearly_Reach_the_Sky?id=HpmUBgAAQBAJ,,,,
Detection Unlimited (Inspector Hemingway Mystery #4),9780099493747,https://dj6cnfthgyqas.cloudfront.net/0099493748-original.jpg,$9.99,https://play.google.com/store/books/details/Georgette_Heyer_Detection_Unlimited?id=S0_zpA9WOwkC,$15.76,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780099493747,,
The Moonlight Sonata,9780904945003,https://dj6cnfthgyqas.cloudfront.net/0904945006-original.jpg,$2.51,https://play.google.com/store/books/details/Silver_Tonalities_Moonlight_Sonata_1st_Mvt_Easy_El?id=sFRADQAAQBAJ,,,,
The Village,9781903155424,https://dj6cnfthgyqas.cloudfront.net/1903155428-original.jpg,$10.99,https://play.google.com/store/books/details/Bing_West_The_Village?id=g2ktl6ypRq0C,,,,
Irrational Man: A Study in Existential Philosophy,9780385031387,https://dj6cnfthgyqas.cloudfront.net/0385031386-original.jpg,$13.99,https://play.google.com/store/books/details/William_Barrett_Irrational_Man?id=zXUbw10SrlUC,$13.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385031387,$16.00,http://www.indiebound.org/book/9780385031387?aff=rifflebooks
Lolita,9780241951644,https://dj6cnfthgyqas.cloudfront.net/024195164X-original.jpg,$13.99,https://play.google.com/store/books/details/Vladimir_Nabokov_Lolita?id=utvB0I_0SZsC,$20.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780241951644,$20.50,http://www.indiebound.org/book/9780241951644?aff=rifflebooks
Homebodies,9780671317003,https://dj6cnfthgyqas.cloudfront.net/0671317008-original.jpg,$7.99,https://play.google.com/store/books/details/Joan_Schweighardt_Homebodies?id=UdBNCwAAQBAJ,$3.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780671317003,,
"The Alington Inheritance (Miss Silver, #31)",9780061044083,https://dj6cnfthgyqas.cloudfront.net/0061044083-original.jpg,$14.39,https://play.google.com/store/books/details/Patricia_Wentworth_The_Miss_Silver_Mysteries_Volum?id=-m5SDAAAQBAJ,$4.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061044083,,
"The Clue in the Ivy (The Dana Girls Mystery Stories, #14)",-1,,Free,https://play.google.com/store/apps/details?id=jp.komakuro.book12758,,,,
The Exploits of Engelbrecht,-1,,,,,,,
"The Luckiest Girl (First Love, #2)",9780060532994,https://dj6cnfthgyqas.cloudfront.net/0060532998-original.jpg,$29.95,https://play.google.com/store/audiobooks/details/Jennifer_E_Smith_Windfall?id=AQAAAAAm_gb-MM,$5.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060532994,,
The Dam Busters,9780330376440,https://dj6cnfthgyqas.cloudfront.net/0330376446-original.jpg,$9.99,https://play.google.com/store/books/details/James_Holland_Dam_Busters?id=_pfSNa__XIwC,$8.60,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780330376440,,
"Warleggan: A Novel of Cornwall, 1792-1793",9781250124906,https://dj6cnfthgyqas.cloudfront.net/B01HW70IX2-original.jpg,$9.99,https://play.google.com/store/books/details/Winston_Graham_Warleggan?id=H0u0a4rCuOIC,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781250124906,,
ÎÎ±ÏÎ¬ Î£Î±Î´Î´Î¿ÏÎºÎ±Î¯ÏÎ½,-1,,,,,,,
A Symposium and Selected Writings,-1,,$10.46,https://play.google.com/store/books/details/Plato_Plato_on_Love?id=E1lQNf2EfEUC,,,,
The Bread of Those Early Years,9780810111639,https://dj6cnfthgyqas.cloudfront.net/0810111632-original.jpg,$56.69,https://play.google.com/store/books/details/Maxine_Borowsky_Junge_The_Modern_History_of_Art_Th?id=ZdQaCAAAQBAJ,$10.66,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780810111639,,
Karlsson on the Roof,9780749710378,https://dj6cnfthgyqas.cloudfront.net/0749710373-original.jpg,$9.99,https://play.google.com/store/books/details/Selma_Lagerl%C3%B6f_The_Wonderful_Adventures_of_Nils?id=cvHBAgAAQBAJ,,,,
A Soldier's Story,9780375754210,https://dj6cnfthgyqas.cloudfront.net/0375754210-original.jpg,$9.66,https://play.google.com/store/books/details/Harold_G_Moore_We_Were_Soldiers_Once_and_Young?id=RrVV-b_2enkC,$17.76,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375754210,$22.00,http://www.indiebound.org/book/9780375754210?aff=rifflebooks
50 Great Short Stories,9780553277456,,,,,,,
Bestiario,9788466309899,https://dj6cnfthgyqas.cloudfront.net/8466309896-original.jpg,$5.91,https://play.google.com/store/books/details/Mart%C3%ADn_Mor%C3%B3n_Bestiario?id=w02aAgAAQBAJ,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9788466309899,$9.99,http://www.indiebound.org/book/9788466309899?aff=rifflebooks
The Homecoming,9780571160808,https://dj6cnfthgyqas.cloudfront.net/0571160808-original.jpg,$6.99,https://play.google.com/store/books/details/Robyn_Carr_The_Homecoming?id=XetuAwAAQBAJ,,,,
Jamilia,9781846590320,https://dj6cnfthgyqas.cloudfront.net/1846590329-original.jpg,$5.15,https://play.google.com/store/books/details/Chingiz_Aitmatov_Jamila?id=rhcvDwAAQBAJ,$11.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781846590320,$11.95,http://www.indiebound.org/book/9781846590320?aff=rifflebooks
The Winthrop Woman,9781556526442,https://dj6cnfthgyqas.cloudfront.net/155652644X-original.jpg,$9.99,https://play.google.com/store/books/details/Anya_Seton_The_Winthrop_Woman?id=zGtYL3MEXakC,$12.63,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781556526442,$17.95,http://www.indiebound.org/book/9781556526442?aff=rifflebooks
Î¡ÏÎ¼Î¹Î¿ÏÏÎ½Î·,9789600404579,https://dj6cnfthgyqas.cloudfront.net/9600404577-original.jpg,,,,,,
The Ten Thousand Things,9781590170137,https://dj6cnfthgyqas.cloudfront.net/159017013X-original.jpg,$13.99,https://play.google.com/store/books/details/Julia_Pierpont_Among_the_Ten_Thousand_Things?id=l9gVBQAAQBAJ,$11.45,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781590170137,$14.95,http://www.indiebound.org/book/9781590170137?aff=rifflebooks
Der kleine Wassermann,9783522106207,https://dj6cnfthgyqas.cloudfront.net/3522106202-original.jpg,$9.99,https://play.google.com/store/books/details/Otfried_Preussler_The_Little_Water_Sprite?id=_-MMBgAAQBAJ,$16.92,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9783522106207,,
Ð ÐºÑÐ°ÑÐ½Ñ ÑÐ¾Ð½ÑÑÐ½Ð¸Ñ Ð·Ð°Ð¹ÑÐ¸ÐºÑÐ²,-1,,,,,,,
On the Road,9780141182674,https://dj6cnfthgyqas.cloudfront.net/0141182679-original.jpg,$1.99,https://play.google.com/store/books/details/Jack_Kerouac_On_the_Road?id=2i8LcBLqa9UC,$10.77,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780141182674,,
Religious Affections,9781577485254,https://dj6cnfthgyqas.cloudfront.net/B004MPQ6UM-original.jpg,Free,https://play.google.com/store/books/details/Jonathan_Edwards_A_Treatise_Concerning_Religious_A?id=nTcTA0RFX6kC,$9.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781577485254,,
Irisches Tagebuch,9783423000017,https://dj6cnfthgyqas.cloudfront.net/3423000015-original.jpg,$9.99,https://play.google.com/store/books/details/Heinrich_Boll_Irish_Journal?id=osoBpEuq8wQC,,,,
The Lost Steps,9780816638079,https://dj6cnfthgyqas.cloudfront.net/0816638071-original.jpg,$2.99,https://play.google.com/store/books/details/Mary_MacCracken_The_Lost_Children_Part_1_of_3?id=kiVEAgAAQBAJ,,,$18.50,http://www.indiebound.org/book/9780816638079?aff=rifflebooks
Letters and Papers from Prison,9780684838274,https://dj6cnfthgyqas.cloudfront.net/0684838273-original.jpg,$55.99,https://play.google.com/store/books/details/Dietrich_Bonhoeffer_Letters_and_Papers_from_Prison?id=MZJQBfDLGU8C,$12.30,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780684838274,$16.99,http://www.indiebound.org/book/9780684838274?aff=rifflebooks
Macario,9789684030152,https://dj6cnfthgyqas.cloudfront.net/9684030150-original.jpg,Free,https://play.google.com/store/books/details/Pierangelo_Baratono_Il_Beato_Macario?id=BMYTBQAAQBAJ,$9.98,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9789684030152,,
A Sound of Thunder,-1,,$11.99,https://play.google.com/store/books/details/Ray_Bradbury_A_Sound_of_Thunder_and_Other_Stories?id=DfkUY6PyKAUC,,,,
A World Apart,9780141187952,https://dj6cnfthgyqas.cloudfront.net/0141187956-original.jpg,$13.99,https://play.google.com/store/books/details/Cristina_Rathbone_A_World_Apart?id=4Gq7GLJOvRoC,,,,
"Champagne for One (Nero Wolfe, #31)",9780553244380,https://dj6cnfthgyqas.cloudfront.net/0553244388-original.jpg,$16.95,https://play.google.com/store/audiobooks/details/Rex_Stout_Champagne_for_One?id=AQAAAAA5uWu5QM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553244380,$7.99,http://www.indiebound.org/book/9780553244380?aff=rifflebooks
Street of No Return,9781933618227,https://dj6cnfthgyqas.cloudfront.net/1933618221-original.jpg,$9.99,https://play.google.com/store/books/details/David_Goodis_Street_of_No_Return?id=ylzKBwAAQBAJ,$9.61,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781933618227,,
The Town and the City,9780141182230,https://dj6cnfthgyqas.cloudfront.net/0141182237-original.jpg,$7.99,https://play.google.com/store/books/details/Jack_Kerouac_The_Town_and_the_City?id=xZ-CCwAAQBAJ,,,,
The Best American Short Stories 1958: and the Yearbook of the American Short Story,9789997371676,https://dj6cnfthgyqas.cloudfront.net/9997371674-original.jpg,,,,,,
The Waiting Years,9780870111594,https://dj6cnfthgyqas.cloudfront.net/0870111590-original.jpg,$9.99,https://play.google.com/store/books/details/Cathy_LaGrow_The_Waiting?id=XQ6yBQAAQBAJ,$12.17,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780870111594,,
L'Eternauta,9788896573273,https://dj6cnfthgyqas.cloudfront.net/8896573270-original.jpg,$19.82,https://play.google.com/store/books/details/David_William_Foster_El_Eternauta_Daytripper_and_B?id=2JkVDQAAQBAJ,,,,
