"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"The October Country","9780380973873","4.16","Ray Bradbury","English","334","William Morrow","September 7th 1999","['Short Stories', 'Fiction', 'Horror', 'Science Fiction', 'Fantasy', 'Classics']","https://www.goodreads.com/book/show/93251.The_October_Country"
"The Sea Around Us","9780195069976","4.18","Rachel Carson","English","278","Oxford University Press, USA","December 12th 1991","['Environment', 'Science', 'Biology', 'Biology', 'Ecology', 'Science', 'Natural History', 'Science Nature', 'Environment', 'Nature', 'Nonfiction', 'Science', 'Geology', 'Philosophy', 'Unfinished']","https://www.goodreads.com/book/show/542766.The_Sea_Around_Us"
"Cotillion","9780061001789","4.01","Georgette Heyer","","416","HarperPrism","June 1st 1991","['Romance', 'Historical', 'Historical Fiction', 'Historical', 'Regency', 'Romance', 'Historical Romance', 'Historical', 'Fiction']","https://www.goodreads.com/book/show/311165.Cotillion"
"Lucky Jim","9780140186307","3.79","Kingsley Amis","English","251","Penguin Classics","September 1st 1993","['Fiction', 'Classics', 'Humor', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/395182.Lucky_Jim"
"The Cat in the Hat Comes Back","9780394800028","3.83","Dr. Seuss","English","63","Random House","September 12th 1958","['Childrens', 'Fiction', 'Classics', 'Childrens', 'Picture Books']","https://www.goodreads.com/book/show/667234.The_Cat_in_the_Hat_Comes_Back"
"Under Milk Wood","9780811202091","4.15","Dylan Thomas","English","121","New Directions","1954","['Plays', 'Drama', 'Poetry', 'Classics', 'Fiction']","https://www.goodreads.com/book/show/763508.Under_Milk_Wood"
"The Adventures of Augie March","9780143039570","3.85","Saul Bellow","English","586","Penguin Classics","October 3rd 2006","['Fiction', 'Classics', 'Literature', 'Novels', 'Literature', 'American']","https://www.goodreads.com/book/show/11908.The_Adventures_of_Augie_March"
"The Recognitions","9780140187083","4.21","William Gaddis","English","976","Penguin Classics","May 1st 1993","['Fiction', 'Classics', 'Literature', 'Novels', 'Literature', 'American']","https://www.goodreads.com/book/show/395058.The_Recognitions"
"Second Foundation (Foundation #3)","9780553293364","4.24","Isaac Asimov","English","279","Del Rey","2017","['Science Fiction', 'Fiction', 'Classics']","https://www.goodreads.com/book/show/626781.Second_Foundation"
"Player Piano","9780385333788","3.86","Kurt Vonnegut","English","341","Dial Press","September 2006","['Science Fiction', 'Fiction', 'Science Fiction', 'Dystopia', 'Novels', 'Classics', 'Literature', 'American', 'Humor', 'Literary Fiction', 'Contemporary', 'Literature', '20th Century']","https://www.goodreads.com/book/show/9597.Player_Piano"
"Foundation and Empire (Foundation #2)","9780553293371","4.21","Isaac Asimov","English","282","Bantam Spectra","November 1991","['Science Fiction', 'Fiction', 'Classics']","https://www.goodreads.com/book/show/13554512-foundation-and-empire"
"The Bridge Over the River Kwai","9780891419136","4.03","Pierre Boulle","English","224","Presidio Press","August 28th 2007","['Fiction', 'Historical', 'Historical Fiction', 'War', 'Classics', 'War', 'Military']","https://www.goodreads.com/book/show/1351174.The_Bridge_Over_the_River_Kwai"
"Half Magic (Tales of Magic, #1)","9780152020682","3.95","Edward Eager","English","192","Harcourt Odyssey","March 31st 1999","['Fantasy', 'Childrens', 'Fiction']","https://www.goodreads.com/book/show/225038.Half_Magic"
"Wise Blood","9780374530631","3.87","Flannery O'Connor","English","256","Farrar Straus Giroux","March 6th 2007","['Fiction', 'Classics', 'Gothic', 'Southern Gothic', 'Literature', 'Novels', 'American', 'Southern']","https://www.goodreads.com/book/show/48467.Wise_Blood"
"I'm Not Stiller","9781564784506","4.04","Max Frisch","English","377","Dalkey Archive Press","November 1st 2006","['Fiction', 'European Literature', 'German Literature', 'Classics']","https://www.goodreads.com/book/show/265102.I_m_Not_Stiller"
"They Do It with Mirrors (Miss Marple, #6)","9780451199904","3.74","Agatha Christie","English","224","Signet","March 1st 2000","['Mystery', 'Mystery', 'Crime', 'Fiction', 'Classics']","https://www.goodreads.com/book/show/68930.They_Do_It_with_Mirrors"
"Molloy, Malone Dies, The Unnamable (The Trilogy, #1-3)","9780375400704","4.28","Samuel Beckett","English","512","Everyman's Library","September 16th 1997","['Fiction', 'Classics', 'Literature', 'European Literature', 'Irish Literature', 'Novels', 'Cultural', 'Ireland']","https://www.goodreads.com/book/show/12279.Molloy_Malone_Dies_The_Unnamable"
"The King Must Die (Theseus, #1)","9780394751047","4.01","Mary Renault","English","338","Vintage Books","February 12th 1988","['Historical', 'Historical Fiction', 'Fiction', 'Fantasy', 'Mythology', 'Historical', 'Fantasy', 'Classics']","https://www.goodreads.com/book/show/93941.The_King_Must_Die"
"After the Funeral (Hercule Poirot, #31)","9780425173909","3.84","Agatha Christie","English","256","Berkley","March 1st 2000","['Mystery', 'Mystery', 'Crime', 'Fiction', 'Mystery', 'Detective', 'Classics']","https://www.goodreads.com/book/show/527744.After_the_Funeral"
"More Peanuts","9780030299155","4.14","Charles M. Schulz","","124","Holt","1954","['Humor', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels']","https://www.goodreads.com/book/show/2687337-more-peanuts"
"Twelve Angry Men","9780143104407","4.07","Reginald Rose","","79","Penguin Classics","August 29th 2006","['Plays', 'Classics', 'Drama', 'Academic', 'School', 'Plays', 'Theatre', 'Academic', 'Read For School']","https://www.goodreads.com/book/show/29034.Twelve_Angry_Men"
"Moominland Midwinter (The Moomins, #6)","9780713639803","4.39","Tove Jansson","English","168","A & C Black","February 24th 1994","['Fantasy', 'Childrens', 'Fiction', 'European Literature', 'Finnish Literature']","https://www.goodreads.com/book/show/443103.Moominland_Midwinter"
"The Assistant","9780374504847","3.88","Bernard Malamud","English","246","Farrar Straus and Giroux","July 7th 2003","['Fiction', 'Classics', 'Literature', 'Jewish', 'Literature', 'Literature', 'American']","https://www.goodreads.com/book/show/3068.The_Assistant"
"From Here to Eternity","9780517223000","4.09","James  Jones","English","816","Gramercy","April 2004","['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'War', 'Literature']","https://www.goodreads.com/book/show/116114.From_Here_to_Eternity"
"Surprised By Joy: The Shape Of My Early Life","9780760732212","4.12","C.S. Lewis","English","229","Barnes & Noble Books","June 28th 2002","['Biography', 'Nonfiction', 'Christian', 'Religion', 'Christianity', 'Religion', 'Religion', 'Theology']","https://www.goodreads.com/book/show/1734434.Surprised_By_Joy"
"Citizen of the Galaxy","9781416505525","3.97","Robert A. Heinlein","English","288","Pocket Books: Gallery Books","May 17th 2005","['Science Fiction', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Classics', 'Fantasy', 'Space', 'Space Opera', 'Audiobook', 'Space', 'Adventure']","https://www.goodreads.com/book/show/16689.Citizen_of_the_Galaxy"
"Doctor No (James Bond, #6)","9780142002032","3.77","Ian Fleming","English","309","Penguin Books","August 27th 2002","['Fiction', 'Thriller', 'Spy Thriller', 'Espionage', 'Adventure', 'Mystery']","https://www.goodreads.com/book/show/3757.Doctor_No"
"The Pledge","9780226174372","3.96","Friedrich DÃ¼rrenmatt","English","176","University of Chicago Press","October 1st 2006","['Fiction', 'Mystery', 'Crime', 'Mystery', 'European Literature', 'German Literature', 'Classics']","https://www.goodreads.com/book/show/73480.The_Pledge"
"RhinocÃ©ros","
                  2070368165","3.86","EugÃ¨ne Ionesco","French","246","Editions Gallimard","August 3rd 1992","['Plays', 'Plays', 'Theatre', 'Cultural', 'France', 'Classics', 'Drama', 'Fiction']","https://www.goodreads.com/book/show/27736.Rhinoc_ros"
"Sweet Thursday (Cannery Row, #2)","9780143039471","4.08","John Steinbeck","English","249","Penguin Classics","July 29th 2008","['Fiction', 'Classics', 'Literature']","https://www.goodreads.com/book/show/56077.Sweet_Thursday"
"A Canticle for Leibowitz","9780060892999","3.98","Walter M. Miller Jr.","English","335","HarperCollins EOS","May 9th 2006","['Science Fiction', 'Fiction', 'Apocalyptic', 'Post Apocalyptic', 'Classics', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/164154.A_Canticle_for_Leibowitz"
"The Children of Green Knowe (Green Knowe, #1)","9780152024680","4.01","L.M. Boston","English","192","HMH Books for Young Readers","April 1st 2002","['Fantasy', 'Childrens', 'Fiction', 'Classics']","https://www.goodreads.com/book/show/377889.The_Children_of_Green_Knowe"
"Junky","9780142003169","3.85","William S. Burroughs","English","208","Penguin","April 1st 2003","['Fiction', 'Classics', 'Literature']","https://www.goodreads.com/book/show/23940.Junky"
"A Death in the Family","9780375701238","3.92","James Agee","English","320","Vintage","July 28th 1998","['Fiction', 'Classics', 'Literature']","https://www.goodreads.com/book/show/113091.A_Death_in_the_Family"
"The Grass Is Singing","9780060953461","3.82","Doris Lessing","English","243","Harper Perennial Modern Classics","December 22nd 1999","['Fiction', 'Cultural', 'Africa', 'Classics', 'Southern Africa', 'South Africa', 'Historical', 'Historical Fiction', 'Nobel Prize', 'Literature', 'Novels', 'Literary Fiction', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/741417.The_Grass_Is_Singing"
"From Russia With Love (James Bond, #5)","9780142002070","3.89","Ian Fleming","English","259","Penguin Books","2002","['Fiction', 'Thriller', 'Spy Thriller', 'Espionage', 'Mystery', 'Adventure']","https://www.goodreads.com/book/show/3764.From_Russia_With_Love"
"Madeline's Rescue","9780670447169","4.24","Ludwig Bemelmans","English","50","Viking Books for Young Readers","April 3rd 1953","['Childrens', 'Picture Books', 'Childrens']","https://www.goodreads.com/book/show/773606.Madeline_s_Rescue"
"Hickory Dickory Dock (Hercule Poirot, #32)","9781572705647","3.74","Agatha Christie","English","196","AudioGO","December 7th 2006","['Mystery', 'Mystery', 'Crime', 'Fiction', 'Mystery', 'Detective']","https://www.goodreads.com/book/show/31299.Hickory_Dickory_Dock"
"The Illustrated Man","9780007127740","4.14","Ray Bradbury","English","186","Voyager Classics / Harper Collins","August 2002","['Science Fiction', 'Short Stories', 'Fiction', 'Classics', 'Fantasy']","https://www.goodreads.com/book/show/24830.The_Illustrated_Man"
"The Agony and the Ecstasy","9780451171351","4.08","Irving Stone","English","776","Signet","March 3rd 1987","['Historical', 'Historical Fiction', 'Fiction', 'Art', 'Classics', 'Cultural', 'Italy']","https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy"
"My Side of the Mountain (Mountain, #1)","9780142401118","4.04","Jean Craighead George","English","192","Puffin Books","April 12th 2004","['Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Classics']","https://www.goodreads.com/book/show/41667.My_Side_of_the_Mountain"
"Henderson the Rain King","9780140189421","3.79","Saul Bellow","English","341","Penguin","1996","['Fiction', 'Classics', 'Literature', 'Cultural', 'Africa']","https://www.goodreads.com/book/show/52783.Henderson_the_Rain_King"
"All-of-a-Kind Family (All-of-a-Kind Family, #1)","9780385732956","4.22","Sydney Taylor","English","188","Delacorte Press","August 23rd 2005","['Historical', 'Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Literature', 'Jewish', 'Young Adult', 'Childrens', 'Middle Grade', 'Historical', 'Childrens', 'Juvenile', 'Family']","https://www.goodreads.com/book/show/7926.All_of_a_Kind_Family"
"I Am Legend","9781857988093","4.06","Richard Matheson","English","160","Millenium","January 21st 1999","['Horror', 'Science Fiction', 'Fiction', 'Classics', 'Apocalyptic', 'Post Apocalyptic', 'Paranormal', 'Vampires']","https://www.goodreads.com/book/show/14064.I_Am_Legend"
"Madeline and the Bad Hat","9780670446148","4.27","Ludwig Bemelmans","English","54","The Viking Press","1957","['Childrens', 'Picture Books', 'Childrens', 'Fiction', 'Classics', 'Cultural', 'France', 'Young Adult', 'Poetry', 'Adventure', 'Childrens', 'Childrens Classics', 'Kids']","https://www.goodreads.com/book/show/1027760.Madeline_and_the_Bad_Hat"
"A Christmas Memory","9780375837890","4.23","Truman Capote","English","48","Knopf Books for Young Readers","October 10th 2006","['Holiday', 'Christmas', 'Fiction', 'Short Stories', 'Classics']","https://www.goodreads.com/book/show/9919.A_Christmas_Memory"
"Der Richter und sein Henker","9780395044995","3.72","Friedrich DÃ¼rrenmatt","German","208","Houghton Mifflin Company","June 23rd 1972","['Classics', 'European Literature', 'German Literature', 'Fiction', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/35090.Der_Richter_und_sein_Henker"
"Diamonds Are Forever (James Bond, #4)","9780142002056","3.6","Ian Fleming","English","230","Penguin","2003","['Fiction', 'Thriller', 'Spy Thriller', 'Espionage', 'Adventure', 'Mystery']","https://www.goodreads.com/book/show/3760.Diamonds_Are_Forever"
"The Captive Mind","9780679728566","4.25","CzesÅaw MiÅosz","English","272","Vintage","August 11th 1990","['Philosophy', 'History', 'Politics', 'European Literature', 'Polish Literature', 'Nonfiction', 'Writing', 'Essays', 'Cultural', 'Poland']","https://www.goodreads.com/book/show/145660.The_Captive_Mind"
"Bath Tangle","9780099468097","3.82","Georgette Heyer","English","320","Arrow","October 7th 2004","['Romance', 'Historical', 'Historical Fiction', 'Historical', 'Regency', 'Historical', 'Romance', 'Historical Romance', 'Fiction', 'Historical Romance', 'Regency Romance', 'Classics', 'European Literature', 'British Literature', 'Adult']","https://www.goodreads.com/book/show/311179.Bath_Tangle"
"Moonraker (James Bond, #3)","9780142002063","3.71","Ian Fleming","English","247","Penguin Books","December 31st 2002","['Fiction', 'Thriller', 'Spy Thriller', 'Espionage', 'Adventure', 'Mystery']","https://www.goodreads.com/book/show/3750.Moonraker"
"The Puppet Masters","9781439133767","3.87","Robert A. Heinlein","English","416","Baen","July 27th 2010","['Science Fiction', 'Fiction']","https://www.goodreads.com/book/show/7171856-the-puppet-masters"
"Happy Times in Noisy Village","9781883937669","4.31","Astrid Lindgren","English","119","Bethlehem Books","October 13th 2004","['Childrens', 'Classics', 'Fiction', 'European Literature', 'Swedish Literature']","https://www.goodreads.com/book/show/19315.Happy_Times_in_Noisy_Village"
"The Midwich Cuckoos","9780345299116","3.93","John Wyndham","English","220","Ballantine Books","1958","['Science Fiction', 'Fiction', 'Horror', 'Classics']","https://www.goodreads.com/book/show/161846.The_Midwich_Cuckoos"
"Nine Coaches Waiting","9781556526183","4.02","Mary  Stewart","English","342","Chicago Review Press","May 1st 2006","['Mystery', 'Romance', 'Fiction', 'Gothic', 'Historical', 'Historical Fiction', 'Romance', 'Romantic Suspense', 'Suspense']","https://www.goodreads.com/book/show/27695.Nine_Coaches_Waiting"
"City","9781882968282","4.11","Clifford D. Simak","English","251","Old Earth Books","March 11th 2008","['Science Fiction', 'Fiction', 'Short Stories', 'Fantasy', 'Classics']","https://www.goodreads.com/book/show/222093.City"
"Ellen Tebbits (Ellen & Otis, #1)","9780380709137","3.94","Beverly Cleary","English","192","HarperCollins","August 12th 2008","['Childrens', 'Fiction']","https://www.goodreads.com/book/show/89548.Ellen_Tebbits"
