Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL
"Shadow Team GB (Starbirth, #3)",-1,,Free,https://play.google.com/store/apps/details?id=com.boa.teamgb,,,,
A Monster Calls,9780763660659,https://dj6cnfthgyqas.cloudfront.net/0763660655-original.jpg,$9.03,https://play.google.com/store/books/details/Patrick_Ness_A_Monster_Calls?id=qdlIAgAAQBAJ,$7.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780763660659,$12.00,http://www.indiebound.org/book/9780763660659?aff=rifflebooks
"Annihilation (Southern Reach, #1)",9780374104092,https://dj6cnfthgyqas.cloudfront.net/0374104093-original.jpg,$14.99,https://play.google.com/store/books/details/Jeff_VanderMeer_Area_X_Three_Book_Bundle?id=AyxBCgAAQBAJ,$11.51,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780374104092,$14.00,http://www.indiebound.org/book/9780374104092?aff=rifflebooks
The Invention of Murder: How the Victorians Revelled in Death and Detection and Created Modern Crime,9780007248889,https://dj6cnfthgyqas.cloudfront.net/0007248881-original.jpg,$11.99,https://play.google.com/store/books/details/Judith_Flanders_The_Invention_of_Murder_How_the_Vi?id=vzie9raaKL8C,$0.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780007248889,,
The Cat's Table,9780224093613,https://dj6cnfthgyqas.cloudfront.net/0224093614-original.jpg,$13.99,https://play.google.com/store/books/details/Michael_Ondaatje_The_Cat_s_Table?id=IAptB4TZ3nkC,$38.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780224093613,$38.50,http://www.indiebound.org/book/9780224093613?aff=rifflebooks
Salt Sugar Fat: How the Food Giants Hooked Us,9781400069804,https://dj6cnfthgyqas.cloudfront.net/1400069807-original.jpg,$13.99,https://play.google.com/store/books/details/Michael_Moss_Salt_Sugar_Fat?id=_TAMKzMJ3w4C,$23.52,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400069804,$28.00,http://www.indiebound.org/book/9781400069804?aff=rifflebooks
Citizen: An American Lyric,9781555976903,https://dj6cnfthgyqas.cloudfront.net/1555976905-original.jpg,$10.99,https://play.google.com/store/books/details/Claudia_Rankine_Citizen?id=z1lABAAAQBAJ,$13.20,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781555976903,$20.00,http://www.indiebound.org/book/9781555976903?aff=rifflebooks
"Beautiful Darkness (Caster Chronicles, #2)",9780316077057,https://dj6cnfthgyqas.cloudfront.net/B003UBTX6S-original.jpg,,,$13.23,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316077057,$17.99,http://www.indiebound.org/book/9780316077057?aff=rifflebooks
"Sleeping Giants (Themis Files, #1)",9781101886694,https://dj6cnfthgyqas.cloudfront.net/1101886692-original.jpg,$19.95,https://play.google.com/store/audiobooks/details/Sylvain_Neuvel_Waking_Gods?id=AQAAAACE_1r_zM,$18.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781101886694,$26.00,http://www.indiebound.org/book/9781101886694?aff=rifflebooks
"Rivers of London (Peter Grant, #1)",9780575097568,https://dj6cnfthgyqas.cloudfront.net/0575097566-original.jpg,,,$20.20,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780575097568,,
A Land More Kind Than Home,9780062088147,https://dj6cnfthgyqas.cloudfront.net/0062088149-original.jpg,$11.99,https://play.google.com/store/books/details/Wiley_Cash_A_Land_More_Kind_Than_Home?id=p0JIt4mjaeoC,$24.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780062088147,$24.99,http://www.indiebound.org/book/9780062088147?aff=rifflebooks
"The Heroes (First Law World, #5)",9780316123358,https://dj6cnfthgyqas.cloudfront.net/B00480O978-original.jpg,,,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316123358,,
"Light (Gone, #6)",9780061449185,https://dj6cnfthgyqas.cloudfront.net/0061449180-original.jpg,,,$13.02,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061449185,$18.99,http://www.indiebound.org/book/9780061449185?aff=rifflebooks
The Reversal,9781409118305,https://dj6cnfthgyqas.cloudfront.net/1409118304-original.jpg,$12.99,https://play.google.com/store/books/details/Michael_Connelly_The_Reversal?id=FbTQFXdYCMMC,$18.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781409118305,$18.25,http://www.indiebound.org/book/9781409118305?aff=rifflebooks
"Alienated (Alienated, #1)",9781423170280,https://dj6cnfthgyqas.cloudfront.net/1423170288-original.jpg,,,$13.58,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781423170280,$16.99,http://www.indiebound.org/book/9781423170280?aff=rifflebooks
"Magic Slays (Kate Daniels, #5)",9780441020423,https://dj6cnfthgyqas.cloudfront.net/0441020429-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Ilona_Andrews_Magic_Slays?id=AQAAAID4mwMb6M,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780441020423,$7.99,http://www.indiebound.org/book/9780441020423?aff=rifflebooks
Half Blood Blues,9781846687754,,,,,,,
China Dolls,9780812992892,https://dj6cnfthgyqas.cloudfront.net/081299289X-original.jpg,$13.99,https://play.google.com/store/books/details/Lisa_See_China_Dolls?id=ti1PAgAAQBAJ,$25.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812992892,$27.00,http://www.indiebound.org/book/9780812992892?aff=rifflebooks
"Stormbird (Wars of the Roses, #1)",9780718159832,https://dj6cnfthgyqas.cloudfront.net/0718159837-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Conn_Iggulden_Wars_of_the_Roses_Stormbird?id=AQAAAAC8Rm9GwM,,,,
"Saga, Vol. 3 (Saga, #3)",9781607069317,https://dj6cnfthgyqas.cloudfront.net/1607069318-original.jpg,,,$10.04,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781607069317,$14.99,http://www.indiebound.org/book/9781607069317?aff=rifflebooks
"The Last Star (The 5th Wave, #3)",9780399162435,https://dj6cnfthgyqas.cloudfront.net/0399162437-original.jpg,,,$12.40,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780399162435,$18.99,http://www.indiebound.org/book/9780399162435?aff=rifflebooks
"Wool (Wool, #1)",-1,,Free,https://play.google.com/store/apps/details?id=com.glowingpigs.woolstreamerv1,,,,
Shadow Tag,9780061536090,https://dj6cnfthgyqas.cloudfront.net/0061536091-original.jpg,Free,https://play.google.com/store/books/details/Joseph_J_Bailey_Shadow_s_Rise?id=6eXdk7z29-wC,$23.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061536090,$25.99,http://www.indiebound.org/book/9780061536090?aff=rifflebooks
The Sellout,9780374260507,https://dj6cnfthgyqas.cloudfront.net/0374260508-original.jpg,$10.99,https://play.google.com/store/books/details/Paul_Beatty_The_Sellout?id=Bf59BAAAQBAJ,$24.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780374260507,$26.00,http://www.indiebound.org/book/9780374260507?aff=rifflebooks
"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",-1,,$3.99,https://play.google.com/store/books/details/J_K_Rowling_Short_Stories_from_Hogwarts_of_Heroism?id=MKrbDAAAQBAJ,,,,
Missoula: Rape and the Justice System in a College Town,9780385538732,https://dj6cnfthgyqas.cloudfront.net/0385538731-original.jpg,$13.99,https://play.google.com/store/books/details/Jon_Krakauer_Missoula?id=Q1WWBgAAQBAJ,$28.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385538732,$28.95,http://www.indiebound.org/book/9780385538732?aff=rifflebooks
Reginald Bones: Part One,-1,,$9.99,https://play.google.com/store/books/details/Simon_Brett_Bones_Under_the_Beach_Hut?id=sYC7PL26f4cC,,,,
Leaving the Atocha Station,9781566892742,https://dj6cnfthgyqas.cloudfront.net/1566892740-original.jpg,$13.79,https://play.google.com/store/books/details/Ben_Lerner_Leaving_the_Atocha_Station?id=ouEZAwAAQBAJ,$14.71,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781566892742,$16.95,http://www.indiebound.org/book/9781566892742?aff=rifflebooks
This Time Together: Laughter and Reflection,9780307461186,https://dj6cnfthgyqas.cloudfront.net/0307461181-original.jpg,$14.99,https://play.google.com/store/books/details/Carol_Burnett_This_Time_Together?id=2RWmlWqOMqYC,$16.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307461186,$25.00,http://www.indiebound.org/book/9780307461186?aff=rifflebooks
The Testament of Mary,9780670922093,https://dj6cnfthgyqas.cloudfront.net/0670922099-original.jpg,$11.99,https://play.google.com/store/books/details/Colm_Toibin_The_Testament_of_Mary?id=niAH2kkpxS4C,,,,
A Thousand Lives,9781416596394,https://dj6cnfthgyqas.cloudfront.net/1416596399-original.jpg,$16.99,https://play.google.com/store/books/details/Julia_Scheeres_A_Thousand_Lives?id=h1s_Ee8QDlcC,$26.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416596394,$26.00,http://www.indiebound.org/book/9781416596394?aff=rifflebooks
"Murder of Crows (The Others, #2)",-1,,$9.99,https://play.google.com/store/movies/details/Tomorrow_Never_Dies?id=G1tHI0KNbHY,,,,
"United We Spy (Gallagher Girls, #6)",9781423165996,https://dj6cnfthgyqas.cloudfront.net/1423165993-original.jpg,$8.99,https://play.google.com/store/books/details/Ally_Carter_United_We_Spy?id=XWklP8hFZZkC,$11.96,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781423165996,$17.99,http://www.indiebound.org/book/9781423165996?aff=rifflebooks
"Captive Prince (Captive Prince, #1)",-1,,$3.99,https://play.google.com/store/movies/details/Beauty_and_the_Beast_2017?id=g-DkY-drN9Q,,,,
The Obsession,9780399175169,https://dj6cnfthgyqas.cloudfront.net/0399175164-original.jpg,$8.99,https://play.google.com/store/books/details/Nora_Roberts_The_Obsession?id=F5aDCgAAQBAJ,$18.06,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780399175169,$28.00,http://www.indiebound.org/book/9780399175169?aff=rifflebooks
Zona: A Book about a Film about a Journey to a Room,9780857861665,https://dj6cnfthgyqas.cloudfront.net/0857861662-original.jpg,$9.99,https://play.google.com/store/books/details/Geoff_Dyer_Zona?id=eIKJwLkxWPMC,$43.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780857861665,$43.25,http://www.indiebound.org/book/9780857861665?aff=rifflebooks
23 Things They Don't Tell You about Capitalism,9781608191666,https://dj6cnfthgyqas.cloudfront.net/1608191664-original.jpg,$9.99,https://play.google.com/store/books/details/Ha_Joon_Chang_23_Things_They_Don_t_Tell_You_about?id=qUqoS7MTwPwC,,,$25.00,http://www.indiebound.org/book/9781608191666?aff=rifflebooks
"The Enchantress Returns (The Land of Stories, #2)",9780316201544,https://dj6cnfthgyqas.cloudfront.net/0316201545-original.jpg,$9.99,https://play.google.com/store/books/details/Chris_Colfer_The_Land_of_Stories_The_Enchantress_R?id=crNfIMjlAXsC,$12.59,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316201544,$19.99,http://www.indiebound.org/book/9780316201544?aff=rifflebooks
Remember Me?,9780593053898,https://dj6cnfthgyqas.cloudfront.net/0593053893-original.jpg,$13.99,https://play.google.com/store/books/details/Sophie_Kinsella_Remember_Me?id=vRY8uYQUjDwC,,,,
Alif the Unseen,9780802120205,https://dj6cnfthgyqas.cloudfront.net/0802120202-original.jpg,$12.99,https://play.google.com/store/books/details/G_Willow_Wilson_Alif_the_Unseen?id=D_gD5AZLH0wC,$23.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802120205,$25.00,http://www.indiebound.org/book/9780802120205?aff=rifflebooks
Jerusalem: The Biography,9780307280503,https://dj6cnfthgyqas.cloudfront.net/0307280500-original.jpg,$17.99,https://play.google.com/store/books/details/Simon_Sebag_Montefiore_Jerusalem?id=QO0-lV0rxsQC,$13.22,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307280503,$21.00,http://www.indiebound.org/book/9780307280503?aff=rifflebooks
"Prague Fatale (Bernard Gunther, #8)",-1,,$19.95,https://play.google.com/store/audiobooks/details/Philip_Kerr_Prague_Fatale?id=AQAAAIDszA1M8M,,,,
"Blood Red Road (Dust Lands, #1)",9781442429987,https://dj6cnfthgyqas.cloudfront.net/1442429984-original.jpg,$9.99,https://play.google.com/store/books/details/Moira_Young_Raging_Star?id=4RqSAgAAQBAJ,$12.85,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781442429987,$17.99,http://www.indiebound.org/book/9781442429987?aff=rifflebooks
"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",9781408857908,https://dj6cnfthgyqas.cloudfront.net/1408857901-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Sarah_J_Maas_A_Court_of_Wings_and_Ruin?id=AQAAAIBgiTsJSM,,,,
A Sick Day for Amos McGee,9781596434028,https://dj6cnfthgyqas.cloudfront.net/1596434023-original.jpg,$14.99,https://play.google.com/store/books/details/Mark_Twain_The_Purloining_of_Prince_Oleomargarine?id=W_35DQAAQBAJ,$14.15,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781596434028,$17.99,http://www.indiebound.org/book/9781596434028?aff=rifflebooks
"The Secret Place (Dublin Murder Squad, #5)",9780670026326,https://dj6cnfthgyqas.cloudfront.net/B00IOE4JXS-original.jpg,$14.99,https://play.google.com/store/books/details/Tana_French_The_Secret_Place?id=7zJBAwAAQBAJ,$21.47,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780670026326,$27.95,http://www.indiebound.org/book/9780670026326?aff=rifflebooks
"I Hunt Killers (Jasper Dent, #1)",9780316125840,https://dj6cnfthgyqas.cloudfront.net/B005SCR922-original.jpg,,,$12.34,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316125840,$19.00,http://www.indiebound.org/book/9780316125840?aff=rifflebooks
When Breath Becomes Air,9781784701994,https://dj6cnfthgyqas.cloudfront.net/1784701998-original.jpg,$14.99,https://play.google.com/store/books/details/Paul_Kalanithi_When_Breath_Becomes_Air?id=Dg1sCQAAQBAJ,,,,
"Ashfall (Ashfall, #1)",9781933718552,https://dj6cnfthgyqas.cloudfront.net/1933718552-original.jpg,,,$13.07,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781933718552,$17.95,http://www.indiebound.org/book/9781933718552?aff=rifflebooks
Nemesis,9780547318356,https://dj6cnfthgyqas.cloudfront.net/B0042JSMNW-original.jpg,,https://play.google.com/store/books/series?id=70ruFwAAABAAXM,$24.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780547318356,$26.00,http://www.indiebound.org/book/9780547318356?aff=rifflebooks
The Pearl That Broke Its Shell,9780062244758,https://dj6cnfthgyqas.cloudfront.net/0062244752-original.jpg,$11.99,https://play.google.com/store/books/details/Nadia_Hashimi_The_Pearl_that_Broke_Its_Shell?id=n1x-AgAAQBAJ,$23.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780062244758,$25.99,http://www.indiebound.org/book/9780062244758?aff=rifflebooks
The Burgess Boys,9781400067688,https://dj6cnfthgyqas.cloudfront.net/1400067685-original.jpg,$10.99,https://play.google.com/store/books/details/Elizabeth_Strout_The_Burgess_Boys?id=UjEGmoJ2Q7sC,$26.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400067688,$26.00,http://www.indiebound.org/book/9781400067688?aff=rifflebooks
"Captive Prince: Volume Two (Captive Prince, #2)",-1,,$14.95,https://play.google.com/store/audiobooks/details/Sara_B_Larson_Defy?id=AQAAAAB9AG8AAM,,,,
"Virals (Virals, #1)",9781595143426,https://dj6cnfthgyqas.cloudfront.net/1595143424-original.jpg,,,$11.96,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781595143426,$17.99,http://www.indiebound.org/book/9781595143426?aff=rifflebooks
Moonglow,9780062225559,https://dj6cnfthgyqas.cloudfront.net/0062225553-original.jpg,$9.99,https://play.google.com/store/books/details/Kristen_Callihan_Moonglow?id=oIckY2tmnJUC,$28.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780062225559,$28.99,http://www.indiebound.org/book/9780062225559?aff=rifflebooks
"Hounded (The Iron Druid Chronicles, #1)",9780345522474,https://dj6cnfthgyqas.cloudfront.net/0345522478-original.jpg,$11.95,https://play.google.com/store/audiobooks/details/Kevin_Hearne_Two_Ravens_and_One_Crow_An_Iron_Druid?id=AQAAAAAp60vrcM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345522474,$7.99,http://www.indiebound.org/book/9780345522474?aff=rifflebooks
"Endlessly (Paranormalcy, #3)",9780061985881,https://dj6cnfthgyqas.cloudfront.net/0061985880-original.jpg,$19.95,https://play.google.com/store/audiobooks/details/Kiersten_White_Endlessly?id=AQAAAACe2gPajM,$12.63,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061985881,$17.99,http://www.indiebound.org/book/9780061985881?aff=rifflebooks
Legion,-1,,,https://play.google.com/store/books/series?id=YInXFwAAABC2nM,,,,
"First Grave on the Right (Charley Davidson, #1)",9780312577421,https://dj6cnfthgyqas.cloudfront.net/0312577427-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Darynda_Jones_First_Grave_on_the_Right?id=AQAAAABPQGBAPM,$20.76,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312577421,$21.99,http://www.indiebound.org/book/9780312577421?aff=rifflebooks
Bleeding Edge,9781594204234,https://dj6cnfthgyqas.cloudfront.net/1594204233-original.jpg,$12.99,https://play.google.com/store/books/details/Thomas_Pynchon_Bleeding_Edge?id=DswbgrMf2iYC,$28.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594204234,$28.95,http://www.indiebound.org/book/9781594204234?aff=rifflebooks
"The Last Boyfriend (Inn BoonsBoro, #2)",9781455806935,,,,,,,
Vampires in the Lemon Grove,9780307957238,https://dj6cnfthgyqas.cloudfront.net/0307957233-original.jpg,$10.99,https://play.google.com/store/books/details/Karen_Russell_Vampires_in_the_Lemon_Grove?id=o2UmEU1dk6UC,$23.44,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307957238,$24.95,http://www.indiebound.org/book/9780307957238?aff=rifflebooks
"Introductions (The Ghost Bird, #1)",-1,,$14.95,https://play.google.com/store/audiobooks/details/Karen_Russell_St_Lucy_s_Home_for_Girls_Raised_by_W?id=AQAAAAAkWBJYJM,,,,
Let's Pretend This Never Happened: A Mostly True Memoir,9781611760859,,,,,,,
"City of Dragons (Rain Wild Chronicles, #3)",9780061561634,https://dj6cnfthgyqas.cloudfront.net/0061561630-original.jpg,$26.95,https://play.google.com/store/audiobooks/details/Robin_Hobb_Blood_of_Dragons?id=AQAAAADFJ2AntM,$26.47,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061561634,$27.99,http://www.indiebound.org/book/9780061561634?aff=rifflebooks
The Fort,9780062067296,,,,,,,
Andrew's Brain,9781400068814,https://dj6cnfthgyqas.cloudfront.net/1400068819-original.jpg,$12.99,https://play.google.com/store/books/details/E_L_Doctorow_Andrew_s_Brain?id=5UckAAAAQBAJ,$24.44,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400068814,$26.00,http://www.indiebound.org/book/9781400068814?aff=rifflebooks
"Blood of Dragons (Rain Wild Chronicles, #4)",9780062116857,https://dj6cnfthgyqas.cloudfront.net/0062116851-original.jpg,$26.95,https://play.google.com/store/audiobooks/details/Robin_Hobb_Blood_of_Dragons?id=AQAAAADFJ2AntM,$27.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780062116857,$27.99,http://www.indiebound.org/book/9780062116857?aff=rifflebooks
The Shining Girls,9780316216852,https://dj6cnfthgyqas.cloudfront.net/0316216852-original.jpg,$14.99,https://play.google.com/store/books/details/Lauren_Beukes_The_Shining_Girls?id=ofCqp2kxGxMC,$24.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316216852,$26.00,http://www.indiebound.org/book/9780316216852?aff=rifflebooks
"Come Away with Me (With Me in Seattle, #1)",9781480276857,https://dj6cnfthgyqas.cloudfront.net/1480276855-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Debbie_Macomber_Last_One_Home?id=AQAAAICAkH4Q7M,$11.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781480276857,$11.99,http://www.indiebound.org/book/9781480276857?aff=rifflebooks
The Goblin Emperor,9780765365682,https://dj6cnfthgyqas.cloudfront.net/0765365685-original.jpg,$9.99,https://play.google.com/store/books/details/Katherine_Addison_The_Goblin_Emperor?id=NMVCAgAAQBAJ,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780765365682,$8.99,http://www.indiebound.org/book/9780765365682?aff=rifflebooks
"The Passage of Power (The Years of Lyndon Johnson, #4)",9780679405078,https://dj6cnfthgyqas.cloudfront.net/0679405070-original.jpg,$77.54,https://play.google.com/store/audiobooks/details/Robert_A_Caro_Master_of_the_Senate?id=AQAAAAD0ThBO9M,$24.43,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679405078,$35.00,http://www.indiebound.org/book/9780679405078?aff=rifflebooks
The Emperor's Soul,-1,,$4.99,https://play.google.com/store/books/details/Brandon_Sanderson_The_Emperor_s_Soul?id=V1JqAgAAQBAJ,,,,
The Painter,9780385352093,https://dj6cnfthgyqas.cloudfront.net/B00GL3OJIY-original.jpg,$12.99,https://play.google.com/store/books/details/Peter_Heller_The_Painter?id=rckPAgAAQBAJ,$22.94,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385352093,$24.95,http://www.indiebound.org/book/9780385352093?aff=rifflebooks
Ugly Love,-1,,$11.99,https://play.google.com/store/books/details/Colleen_Hoover_Ugly_Love?id=QF1GAwAAQBAJ,,,,
"Witch Song (Witch Song, #1)",9781936850167,https://dj6cnfthgyqas.cloudfront.net/1936850168-original.jpg,,,$12.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781936850167,,
Dewey's Nine Lives: The Legacy of the Small-Town Library Cat Who Inspired Millions,9780525951865,https://dj6cnfthgyqas.cloudfront.net/0525951865-original.jpg,$14.99,https://play.google.com/store/books/details/Vicki_Myron_Dewey_s_Nine_Lives?id=mProXld6WVgC,$18.85,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780525951865,$19.95,http://www.indiebound.org/book/9780525951865?aff=rifflebooks
Songs of Willow Frost,9780345522023,https://dj6cnfthgyqas.cloudfront.net/B00BVJG24C-original.jpg,$13.99,https://play.google.com/store/books/details/Jamie_Ford_Songs_of_Willow_Frost?id=Pc8Nd5ofvw0C,$24.44,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345522023,$26.00,http://www.indiebound.org/book/9780345522023?aff=rifflebooks
In a Strange Room,9781848873223,https://dj6cnfthgyqas.cloudfront.net/1848873220-original.jpg,$13.99,https://play.google.com/store/books/details/Damon_Galgut_In_a_Strange_Room?id=H9MNNyvprOcC,$0.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781848873223,,
Toms River: A Story of Science and Salvation,9780553806533,https://dj6cnfthgyqas.cloudfront.net/055380653X-original.jpg,$16.99,https://play.google.com/store/books/details/Dan_Fagin_Toms_River?id=6Omy_ox4QvQC,$25.29,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553806533,$28.00,http://www.indiebound.org/book/9780553806533?aff=rifflebooks
"Beautiful Redemption (Caster Chronicles, #4)",9780316123532,https://dj6cnfthgyqas.cloudfront.net/0316123536-original.jpg,,,$12.63,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316123532,$18.99,http://www.indiebound.org/book/9780316123532?aff=rifflebooks
"Conqueror (Conqueror, #5)",9780007271146,https://dj6cnfthgyqas.cloudfront.net/000727114X-original.jpg,,,$41.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780007271146,$41.00,http://www.indiebound.org/book/9780007271146?aff=rifflebooks
Stories I Only Tell My Friends,-1,,$10.99,https://play.google.com/store/books/details/Rob_Lowe_Stories_I_Only_Tell_My_Friends?id=uiT9Ye-3E4AC,,,,
Mr. Fox,9780330536264,https://dj6cnfthgyqas.cloudfront.net/0330536265-original.jpg,$6.99,https://play.google.com/store/books/details/Helen_Oyeyemi_Mr_Fox?id=xsB5cuzeZvwC,$30.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780330536264,$30.25,http://www.indiebound.org/book/9780330536264?aff=rifflebooks
"Faithful Place (Dublin Murder Squad, #3)",9780670021871,https://dj6cnfthgyqas.cloudfront.net/B003NX764O-original.jpg,$14.99,https://play.google.com/store/books/details/Tana_French_The_Secret_Place?id=7zJBAwAAQBAJ,$23.72,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780670021871,$25.95,http://www.indiebound.org/book/9780670021871?aff=rifflebooks
"Magic Shifts (Kate Daniels, #8)",9780425270677,https://dj6cnfthgyqas.cloudfront.net/042527067X-original.jpg,$16.99,https://play.google.com/store/books/details/Ilona_Andrews_Magic_Triumphs?id=p8MwDwAAQBAJ,$22.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780425270677,$25.95,http://www.indiebound.org/book/9780425270677?aff=rifflebooks
Life Itself,9780446584975,https://dj6cnfthgyqas.cloudfront.net/0446584975-original.jpg,$14.99,https://play.google.com/store/books/details/Roger_Ebert_Life_Itself?id=uEtgwG7gGw4C,$18.84,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780446584975,$27.99,http://www.indiebound.org/book/9780446584975?aff=rifflebooks
"Goliath (Leviathan, #3)",9781416971771,https://dj6cnfthgyqas.cloudfront.net/1416971777-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Scott_Westerfeld_Goliath?id=AQAAAIDCOAW41M,$14.28,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416971771,$19.99,http://www.indiebound.org/book/9781416971771?aff=rifflebooks
This Isn't the Sort of Thing That Happens to Someone Like You,9781408809266,https://dj6cnfthgyqas.cloudfront.net/1408809265-original.jpg,$9.99,https://play.google.com/store/books/details/Jon_McGregor_This_Isn_t_the_Sort_of_Thing_That_Hap?id=ZCI8wQChZMAC,$32.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781408809266,$32.25,http://www.indiebound.org/book/9781408809266?aff=rifflebooks
"Griftopia: Bubble Machines, Vampire Squids, and the Long Con That Is Breaking America",9780385529952,https://dj6cnfthgyqas.cloudfront.net/0385529953-original.jpg,$15.99,https://play.google.com/store/books/details/Matt_Taibbi_Griftopia?id=ifocmqVPHUwC,$24.54,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385529952,$26.00,http://www.indiebound.org/book/9780385529952?aff=rifflebooks
"The Magician's Land (The Magicians, #3)",-1,,$3.99,https://play.google.com/store/movies/details/Oz_The_Great_And_Powerful?id=r-wGHm1KkZw,,,,
"White Hot Kiss (The Dark Elements, #1)",-1,,$5.99,https://play.google.com/store/books/details/Jennifer_L_Armentrout_White_Hot_Kiss?id=8bqaAAAAQBAJ,,,,
The Hypnotist's Love Story,9781742610603,,,,,,,
Sea (Sea #1),9780399251634,https://dj6cnfthgyqas.cloudfront.net/0399251634-original.jpg,,,$12.35,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780399251634,$17.99,http://www.indiebound.org/book/9780399251634?aff=rifflebooks
"Shadow Catcher (Nick Baron, #1)",9780425266878,https://dj6cnfthgyqas.cloudfront.net/B00C1N92XA-original.jpg,$10.99,https://play.google.com/store/books/details/James_R_Hannibal_Shadow_Catcher?id=iBsKKmvFft8C,$16.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780425266878,$16.00,http://www.indiebound.org/book/9780425266878?aff=rifflebooks
